CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#991,"Satya Institute of Technology and Management - [SITAM], Vizianagaram","Vizianagaram, Andhra Pradesh",AICTE Approved,B+,N/A,B.Tech Electrical And Electronics Engineering,"₹ 1,60,000","₹ 12,00,000",N/A,4.2 / 5,Based on 39 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:33:30
#992,"Yadavrao Tasgaonkar Institute of Engineering and Technology - [YTIET], Raigad","Raigad, Maharashtra","AICTE, UGC Approved",B,N/A,BE Computer Engineering,"₹ 2,28,000",N/A,N/A,2.2 / 5,Based on 34 User Reviews,Best in Social Life,N/A,2026-06-07 13:33:34
#993,"Laxmipati Group of Institutions - [LGI], Bhopal","Bhopal, Madhya Pradesh","NCTE, AICTE Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,88,400",N/A,N/A,4.2 / 5,Based on 4 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:33:38
#994,"Sree Chaitanya Institute of Technological Sciences, Karimnagar","Karimnagar, Telangana",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 2,53,000","₹ 4,00,000",N/A,4.1 / 5,Based on 21 User Reviews,Best in Social Life,N/A,2026-06-07 13:33:43
#995,"Bajaj Institute of Technology - [BIT], Wardha","Wardha, Maharashtra",AICTE Approved,A,N/A,B.Tech Electrical Engineering,"₹ 4,40,000","₹ 3,35,035","₹ 7,50,000",3.9 / 5,Based on 43 User Reviews,Best in Academics,N/A,2026-06-07 13:33:48
#996,"VKR, VNB & AGK College of Engineering, Eluru","Eluru, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 4,70,000","₹ 10,00,000",3.7 / 5,Based on 15 User Reviews,N/A,N/A,2026-06-07 13:33:54
#997,"ABSS Institute of Technology, Meerut","Meerut, Uttar Pradesh","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,3.3 / 5,Based on 8 User Reviews,Best in Academics,N/A,2026-06-07 13:33:58
#998,"Dr. D.Y. Patil Pratishthan's College of Engineering, Kolhapur","Kolhapur, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 3,60,000","₹ 4,50,000","₹ 12,00,000",4 / 5,Based on 8 User Reviews,N/A,N/A,2026-06-07 13:34:03
#999,"Mahakal Institute of Technology & Management - [MITM], Ujjain","Ujjain, Madhya Pradesh",AICTE Approved,N/A,N/A,BE Information Technology,"₹ 2,20,000","₹ 12,00,000",N/A,4.2 / 5,Based on 14 User Reviews,Best in Social Life,N/A,2026-06-07 13:34:07
#1000,"Scient Institute of Technology, Ibrahimpatnam, Hyderabad","Hyderabad, Telangana","AICTE, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 4,53,000","₹ 7,50,000",N/A,3.8 / 5,Based on 25 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:34:12
