CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#641,"ITM SLS Baroda University, Vadodara","Vadodara, Gujarat","PCI, GNC, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,00,000","₹ 4,50,000","₹ 32,00,000",4.1 / 5,Based on 171 User Reviews,Best in Infrastructure,N/A,2026-06-07 12:54:22
#642,"Lendi Institute of Engineering and Technology, Vizianagaram","Vizianagaram, Andhra Pradesh",NBA Approved,A,545/1000,B.Tech Computer Science and Engineering,"₹ 2,49,200","₹ 32,00,000",N/A,4 / 5,Based on 229 User Reviews,Best in Academics,#428th/500 in India for Engineering 2026,2026-06-07 12:54:28
#643,"Mysore College of Engineering & Management - [MYCEM], Mysore","Mysore, Karnataka",AICTE Approved,N/A,N/A,BE Artificial Intelligence & Machine Learning,"₹ 7,56,768",N/A,N/A,3.1 / 5,Based on 7 User Reviews,Best in Social Life,N/A,2026-06-07 12:54:32
#644,"RMD Sinhgad School of Engineering -[RMDSSOE], Pune","Pune, Maharashtra",AICTE Approved,N/A,N/A,BE Electronics & Telecom Engineering,"₹ 3,80,000",N/A,N/A,3.6 / 5,Based on 55 User Reviews,Best in Infrastructure,N/A,2026-06-07 12:54:36
#645,"Aditya College of Technology and Science - [ACTS], Satna","Satna, Madhya Pradesh",AICTE Approved,N/A,N/A,BE Mining Engineering,"₹ 2,08,000",N/A,N/A,3.6 / 5,Based on 9 User Reviews,N/A,N/A,2026-06-07 12:54:40
#646,"Holy Mary Institute of Technology and Science -[HITS], Hyderabad","Hyderabad, Telangana","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 2,70,000",N/A,N/A,3.6 / 5,Based on 86 User Reviews,Best in Infrastructure,#236th/284 in India for Engineering 2024,2026-06-07 12:54:44
#647,"Maratha Mandal Engineering College - [MMEC], Belgaum","Belgaum, Karnataka",AICTE Approved,N/A,N/A,BE Electronics & Communication Engineering,"₹ 4,49,640","₹ 4,00,000","₹ 10,00,000",3 / 5,Based on 9 User Reviews,Best in Faculty,N/A,2026-06-07 12:54:49
#648,"Zeal Education Society's Zeal College of Engineering and Research - [ZCOER], Pune","Pune, Maharashtra","AICTE, NBA Approved",A+,546/1000,B.Tech Computer Engineering,"₹ 6,16,800","₹ 5,00,000","₹ 14,50,000",4 / 5,Based on 273 User Reviews,Best in Infrastructure,#425th/500 in India for Engineering 2026,2026-06-07 12:54:55
#649,"Bahubali College of Engineering - [BCE], Hassan","Hassan, Karnataka",AICTE Approved,N/A,N/A,BE Artificial Intelligence,"₹ 4,49,640",N/A,N/A,3.7 / 5,Based on 12 User Reviews,Best in Accomodation,N/A,2026-06-07 12:54:59
#650,"Sai Ganapathi Engineering College, Visakhapatnam","Visakhapatnam, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,72,000",N/A,N/A,3.8 / 5,Based on 33 User Reviews,Best in Faculty,N/A,2026-06-07 12:55:03
