CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1971,"Ultra College of Engineering and Technology - [UCET], Madurai","Madurai, Tamil Nadu",AICTE Approved,N/A,N/A,B.Tech Information Technology,"₹ 3,48,000",N/A,N/A,4.5 / 5,Based on 1 User Reviews,N/A,#258th/314 in India for Engineering 2024,2026-06-07 14:38:07
#1972,"Haryana Institute of Technology - [HIT], Jhajjar","Jhajjar, Haryana",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,66,000",N/A,N/A,1.7 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 14:38:09
#1973,"International Institute of Engineering & Technology - [IIET], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,32,000",N/A,N/A,4.4 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:38:12
#1974,"Camellia Institute of Engineering and Technology - [CIET], Bardhaman","Bardhaman, West Bengal",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,30,000","₹ 2,20,000","₹ 3,30,000",3.5 / 5,Based on 18 User Reviews,N/A,N/A,2026-06-07 14:38:15
#1975,"Gurukul Vidyapeeth Institute of Engineering and Technology, Patiala","Patiala, Punjab",AICTE Approved,N/A,N/A,B.Tech Aeronautical Engineering,"₹ 3,66,000",N/A,N/A,2.7 / 5,Based on 3 User Reviews,Best in Social Life,N/A,2026-06-07 14:38:18
#1976,"Sri Muthukumaran Institute of Technology - [SMIT], Chennai","Chennai, Tamil Nadu","AICTE, UGC Approved",A,N/A,BE Computer Science And Engineering,"₹ 3,85,000","₹ 7,50,000",N/A,4.1 / 5,Based on 86 User Reviews,Best in Infrastructure,#69th/173 in India for Engineering 2024,2026-06-07 14:38:22
#1977,"Rajadhani Institute of Science and Technology - [RIST], Palakkad","Palakkad, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering (Artificial Intelligence & Machine Learning),"₹ 5,02,000",N/A,N/A,3.4 / 5,Based on 26 User Reviews,Best in Faculty,N/A,2026-06-07 14:38:25
#1978,"Panchkula Engineering College - [PEC], Panchkula","Panchkula, Haryana",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,95,355",N/A,N/A,3.9 / 5,Based on 2 User Reviews,Best in Placements,N/A,2026-06-07 14:38:28
#1979,"Alwar Institute of Engineering and Technology - [AIET], Alwar","Alwar, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,15,500",N/A,N/A,2.8 / 5,Based on 12 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:38:31
#1980,"CT Institute of Technology - [CTIT], Jalandhar","Jalandhar, Punjab",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 3,48,320","₹ 8,00,000","₹ 51,00,000",3.9 / 5,Based on 1 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:38:34
