CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1461,"LR Group of Institutes, Solan","Solan, Himachal Pradesh","NCTE, AICTE, PCI, BCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,31,520","₹ 8,00,000",N/A,3.2 / 5,Based on 12 User Reviews,N/A,N/A,2026-06-07 14:11:45
#1462,"Doon Institute of Engineering And Technology - [DIET], Dehradun","Dehradun, Uttarakhand",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,20,000",N/A,N/A,3.8 / 5,Based on 12 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:11:48
#1463,"Khalsa College of Engineering & Technology - [KCET], Amritsar","Amritsar, Punjab","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000","₹ 6,42,000",N/A,3.9 / 5,Based on 18 User Reviews,Best in Faculty,#193th/269 in India for Engineering 2025,2026-06-07 14:11:51
#1464,"International Institute of Engineering and Technology - [IIET], Kurukshetra","Kurukshetra, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,00,000",N/A,N/A,4.8 / 5,Based on 2 User Reviews,Best in Social Life,N/A,2026-06-07 14:11:53
#1465,"Chhattisgarh Engineering College - [CEC], Durg","Durg, Chhattisgarh",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 2,40,000",N/A,N/A,2.8 / 5,Based on 9 User Reviews,Best in Academics,N/A,2026-06-07 14:11:56
#1466,"Shekhawati Group of Institutions, Sikar","Sikar, Rajasthan","NCTE, AICTE, RCI, PCI, BCI Approved",A+,N/A,B.Tech Civil Engineering,"₹ 3,40,000","₹ 12,00,000","₹ 44,00,000",3.6 / 5,Based on 42 User Reviews,Best in Academics,N/A,2026-06-07 14:11:59
#1467,"Seemanta Engineering College, Mayurbhanj","Mayurbhanj, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,18,500",N/A,N/A,3.9 / 5,Based on 21 User Reviews,Best in Faculty,N/A,2026-06-07 14:12:01
#1468,"IITT College of Engineering, Sirmaur","Sirmaur, Himachal Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,40,000",N/A,N/A,2.5 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 14:12:04
#1469,"Meghnad Saha Institute of Technology - [MSIT], Kolkata","Kolkata, West Bengal","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,97,000","₹ 4,65,000","₹ 40,00,000",3.8 / 5,Based on 265 User Reviews,Best in Faculty,N/A,2026-06-07 14:12:07
#1470,"Birla Institute of Applied Science, Nainital","Nainital, Uttarakhand",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,96,600",N/A,N/A,3.5 / 5,Based on 33 User Reviews,Best in Accomodation,N/A,2026-06-07 14:12:09
