CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#301,"ICFAI University, West Tripura","West Tripura, Tripura","NCTE, RCI, INC, BCI, UGC Approved",B,N/A,B.Tech Computer Science and Engineering,"₹ 5,35,000","₹ 7,00,000","₹ 10,00,000",4 / 5,Based on 195 User Reviews,Best in Infrastructure,#170th/269 in India for Engineering 2025,2026-06-07 22:35:19
#302,"Shree Rayeshwar Institute of Engineering and Information Technology, North Goa","North Goa, Goa",AICTE Approved,N/A,N/A,BE Electronics & Telecom Engineering,"₹ 4,01,100",N/A,N/A,3.4 / 5,Based on 29 User Reviews,N/A,N/A,2026-06-07 22:35:23
#303,"Suresh Gyan Vihar University - [SGVU], Jaipur","Jaipur, Rajasthan","NCTE, AICTE, PCI, BCI, UGC Approved",A+,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 5,60,000","₹ 24,00,000",N/A,3.6 / 5,Based on 117 User Reviews,Best in Infrastructure,N/A,2026-06-07 22:35:28
#304,"Geethanjali College of Engineering and Technology - [GCET] Keesara, Hyderabad","Hyderabad, Telangana","AICTE, NBA Approved",A+,597/1000,B.Tech Computer Science and Engineering,"₹ 4,89,500","₹ 51,00,000",N/A,4.1 / 5,Based on 206 User Reviews,Best in Infrastructure,#346th/500 in India for Engineering 2026,2026-06-07 22:35:32
#305,"Tula's Institute, Dehradun","Dehradun, Uttarakhand",AICTE Approved,A++,N/A,B.Tech Computer Science and Engineering,"₹ 6,81,000","₹ 5,60,000","₹ 36,50,000",4 / 5,Based on 135 User Reviews,Best in Infrastructure,#151th/284 in India for Engineering 2024,2026-06-07 22:35:39
#306,"Sri Venkateshwaraa College of Engineering and Technology, Pondicherry","Pondicherry, Puducherry",NBA Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,76,800","₹ 9,00,000",N/A,N/A,N/A,N/A,#38th/175 in India for Engineering 2026,2026-06-07 22:35:43
#307,"Shree Ram Mulkh Institute of Engineering and Technology - [SRMIET], Ambala","Ambala, Haryana",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,80,000",N/A,N/A,2 / 5,Based on 8 User Reviews,Best in Academics,N/A,2026-06-07 22:35:47
#308,"Matrusri Engineering College, Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A+,521/1000,BE Computer Science And Engineering,"₹ 4,00,000","₹ 32,00,000",N/A,3.7 / 5,Based on 158 User Reviews,Best in Academics,#470th/500 in India for Engineering 2026,2026-06-07 22:35:52
#309,"DAV Institute of Engineering and Technology - [DAVIET], Jalandhar","Jalandhar, Punjab","AICTE, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000","₹ 26,50,000",N/A,3.7 / 5,Based on 75 User Reviews,Best in Academics,#95th/269 in India for Engineering 2025,2026-06-07 22:35:56
#310,"Bharathiyar College of Engineering and Technology - [BCET], Karaikal","Karaikal, Puducherry",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 1,28,000",N/A,N/A,3.1 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 22:36:00
