CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#702,"Indira Institute of Technology & Sciences - [IITM], Prakasam","Prakasam, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,3.9 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 23:20:56
#703,"Sri Chaitanya Technical Campus, Ibrahimpatnam, Hyderabad","Hyderabad, Telangana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,53,000","₹ 9,00,000",N/A,3.3 / 5,Based on 19 User Reviews,N/A,N/A,2026-06-07 23:20:59
#704,"SLN College of Engineering, Raichur","Raichur, Karnataka",AICTE Approved,B+,N/A,BE Electronics & Communication Engineering,"₹ 4,40,600","₹ 7,80,000",N/A,3.1 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 23:21:02
#705,"Arham Veeraytan Institute of Engineering, Technology & Research Kutch, Mandvi","Mandvi, Gujarat",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 66,000",N/A,N/A,5 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 23:21:05
#706,"Babu Banarasi Das Institute of Technology & Management - [BBDITM], Lucknow","Lucknow, Uttar Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,23,072","₹ 4,00,000","₹ 10,00,000",3.7 / 5,Based on 199 User Reviews,Best in Social Life,N/A,2026-06-07 23:21:08
#707,"Vijaya Vittala Institute of Technology- [VVIT], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 8,00,000","₹ 4,30,000","₹ 15,00,000",3.5 / 5,Based on 43 User Reviews,Best in Faculty,N/A,2026-06-07 23:21:11
#708,"Bhopal Institute of Technology & Science - [BITS], Bhopal","Bhopal, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000","₹ 3,50,000","₹ 8,00,000",2.8 / 5,Based on 21 User Reviews,Best in Academics,N/A,2026-06-07 23:21:14
#709,"BVC College of Engineering, East Godavari","East Godavari, Andhra Pradesh","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,72,000","₹ 6,00,000","₹ 10,80,000",3.5 / 5,Based on 36 User Reviews,Best in Faculty,N/A,2026-06-07 23:21:18
#710,"Achutha Institute of Technology - [AIT], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,B.Tech Aeronautical Engineering,"₹ 4,49,640",N/A,N/A,3.4 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 23:21:21
#711,"Siddhartha Institute of Engineering and Technology - [SIET], Hyderabad","Hyderabad, Telangana","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 4,05,000",N/A,N/A,3.5 / 5,Based on 86 User Reviews,Best in Infrastructure,#220th/269 in India for Engineering 2025,2026-06-07 23:21:24
#712,"Shri S'ad Vidya Mandal Institute of Technology - [SVMIT], Surat","Surat, Gujarat",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 77,175","₹ 3,60,000",N/A,3.6 / 5,Based on 32 User Reviews,Best in Faculty,N/A,2026-06-07 23:21:27
#713,"SECAB Institute of Engineering and Technology - [SIET], Bijapur","Bijapur, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 10,45,908","₹ 4,50,000","₹ 6,00,000",2.9 / 5,Based on 6 User Reviews,Best in Academics,N/A,2026-06-07 23:21:32
#714,"NRI Institute of Technology - [NRIIT], Krishna","Krishna, Andhra Pradesh","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 3,50,000","₹ 25,00,000",4.2 / 5,Based on 184 User Reviews,Best in Faculty,N/A,2026-06-07 23:21:36
#715,"Annasaheb Dange College of Engineering & Technology - [ADCET], Sangli","Sangli, Maharashtra",AICTE Approved,A++,578/1000,BE Computer Science And Engineering,"₹ 4,74,000",N/A,N/A,4 / 5,Based on 49 User Reviews,Best in Academics,#375th/500 in India for Engineering 2026,2026-06-07 23:21:41
#716,"Bagula Mukhi College of Technology - [BMCT], Bhopal","Bhopal, Madhya Pradesh","NCTE, AICTE Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,82,400","₹ 2,50,000","₹ 5,00,000",3 / 5,Based on 2 User Reviews,Best in Academics,N/A,2026-06-07 23:21:45
#717,"Keshav Memorial Institute of Technology - [KMIT], Hyderabad","Hyderabad, Telangana","AICTE, NBA Approved",A,708/1000,B.Tech Computer Science and Engineering,"₹ 4,37,000","₹ 9,74,000","₹ 49,80,000",4 / 5,Based on 273 User Reviews,Best in Placements,#180th/500 in India for Engineering 2026,2026-06-07 23:21:50
#718,"S.S. Agrawal Institute of Engineering & Technology - [SSAIET], Navsari","Navsari, Gujarat",AICTE Approved,N/A,N/A,BE Chemical Engineering,"₹ 69,457",N/A,N/A,3.9 / 5,Based on 11 User Reviews,N/A,N/A,2026-06-07 23:21:54
#719,"Bearys Institute of Technology-[BIT], Mangalore","Mangalore, Karnataka",AICTE Approved,B+,N/A,BE Computer Science And Engineering,"₹ 8,00,000",N/A,N/A,3.9 / 5,Based on 36 User Reviews,Best in Academics,N/A,2026-06-07 23:21:57
#720,"Anantha Lakshmi Institute of Technology and Sciences - [ALITS], Anantapur","Anantapur, Andhra Pradesh","AICTE, NBA Approved",A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,00,800","₹ 7,25,000",N/A,3.9 / 5,Based on 40 User Reviews,Best in Academics,N/A,2026-06-07 23:22:01
#721,"SVPM's College of Engineering Malegaon, Pune","Pune, Maharashtra",AICTE Approved,B,N/A,BE Computer Engineering,"₹ 3,62,000","₹ 12,00,000",N/A,3.9 / 5,Based on 21 User Reviews,N/A,N/A,2026-06-07 23:22:06
