CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1121,"Shri Shivaji Institute Of Engineering & Management Studies - [SSIEMS], Parbhani","Parbhani, Maharashtra",AICTE Approved,N/A,N/A,BE Civil Engineering,"₹ 1,86,000",N/A,N/A,4 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 13:53:58
#1122,"Mahakal Institute of Technology - [MIT], Ujjain","Ujjain, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,14,000","₹ 3,50,000","₹ 12,00,000",3.9 / 5,Based on 125 User Reviews,Best in Infrastructure,#234th/246 in India for Engineering 2023,2026-06-07 13:54:03
#1123,"DY Patil Education Society's DY Patil Technical Campus - [DYP], Kolhapur","Kolhapur, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 3,52,000",N/A,N/A,4.4 / 5,Based on 13 User Reviews,Best in Social Life,N/A,2026-06-07 13:54:07
#1124,"Simhadri Educational Society Group of Institutions, Visakhapatnam","Visakhapatnam, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 1,60,000",N/A,N/A,3.8 / 5,Based on 3 User Reviews,Best in Faculty,N/A,2026-06-07 13:54:11
#1125,"Suyash Institution of Information Technology, Gorakhpur","Gorakhpur, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,44,800",N/A,N/A,3.6 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 13:54:15
#1126,"Dr. Rajendra Gode Institute of Technology & Research - [DRGITR], Amravati","Amravati, Maharashtra",AICTE Approved,A,N/A,BE Computer Science And Engineering,"₹ 3,80,000",N/A,N/A,3.7 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 13:54:19
#1127,"Shri Ram Institute of Science and Technology - [SRIST], Jabalpur","Jabalpur, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,92,000",N/A,N/A,2.9 / 5,Based on 17 User Reviews,N/A,N/A,2026-06-07 13:54:23
#1128,"Priyadarshini Institute of Technology & Science - [PITT], Guntur","Guntur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,3.8 / 5,Based on 16 User Reviews,Best in Academics,N/A,2026-06-07 13:54:27
#1129,"SVKM's Institute of Technology - [SVKM's-IOT], Dhule","Dhule, Maharashtra",AICTE Approved,N/A,N/A,B.Tech Computer Engineering,"₹ 4,38,000","₹ 4,00,000","₹ 12,00,000",4.3 / 5,Based on 18 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:54:32
#1130,"Future University, Bareilly","Bareilly, Uttar Pradesh","NCTE, AICTE, PCI, INC, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,00,000","₹ 1,00,00,000",N/A,3.8 / 5,Based on 34 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:54:36
