CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#2041,"Surya Engineering College, Erode","Erode, Tamil Nadu",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 2,00,000","₹ 2,50,000","₹ 5,00,000",3.8 / 5,Based on 3 User Reviews,Best in Social Life,#286th/314 in India for Engineering 2024,2026-06-07 14:44:08
#2042,"Musaliar College of Engineering Chirayinkeezh, Thiruvananthapuram","Thiruvananthapuram, Kerala",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 5,02,000",N/A,N/A,4.1 / 5,Based on 4 User Reviews,Best in Academics,N/A,2026-06-07 14:44:11
#2043,"Tek Chand Mann College of Engineering - [TCMCE], Sonepat","Sonepat, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,12,000",N/A,N/A,3.3 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:44:14
#2044,"Kautilya Institute of Technology and Engineering - [KITE], Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,15,500",N/A,N/A,3.2 / 5,Based on 27 User Reviews,Best in Faculty,N/A,2026-06-07 14:44:16
#2045,"Global Group of Institutions, Ropar","Ropar, Punjab",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,66,000",N/A,N/A,2.8 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:44:19
#2046,"Jayaraj Annapackiam CSI College of Engineering - [JACSICE], Thoothukudi","Thoothukudi, Tamil Nadu",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 3,48,000",N/A,N/A,3.8 / 5,Based on 6 User Reviews,N/A,#146th/314 in India for Engineering 2024,2026-06-07 14:44:23
#2047,"Sarabhai Institute of Science & Technology - [SIST] Vellanad, Thiruvananthapuram","Thiruvananthapuram, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,80,000","₹ 5,50,000","₹ 9,00,000",4 / 5,Based on 9 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:44:26
#2048,"Geeta Engineering College - [GEC], Panipat","Panipat, Haryana",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,33,320","₹ 12,00,000",N/A,4.4 / 5,Based on 67 User Reviews,Best in Academics,N/A,2026-06-07 14:44:30
#2049,"Stella Mary's College of Engineering, Kanyakumari","Kanyakumari, Tamil Nadu",AICTE Approved,B,N/A,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,4.2 / 5,Based on 19 User Reviews,Best in Placements,#131th/314 in India for Engineering 2024,2026-06-07 14:44:34
#2050,"Shri Rawatpura Sarkar Institute of Technology & Science - [SRITS], Datia","Datia, Madhya Pradesh",AICTE Approved,B,N/A,BE Computer Science,"₹ 2,08,000",N/A,N/A,3.4 / 5,Based on 9 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:44:38
