CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1681,"Aman Bhalla Group of Institutes (ABGI), Pathankot","Pathankot, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,28,500","₹ 4,92,000","₹ 15,60,000",3.7 / 5,Based on 5 User Reviews,Best in Faculty,N/A,2026-06-07 14:21:45
#1682,"Mangayarkarasi College of Engineering - [MCE], Madurai","Madurai, Tamil Nadu",AICTE Approved,B,N/A,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,3.9 / 5,Based on 6 User Reviews,Best in Placements,#99th/314 in India for Engineering 2024,2026-06-07 14:21:48
#1683,"Carmel College of Engineering and Technology - [CCET] Punnapra, Alappuzha","Alappuzha, Kerala",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 4,02,000",N/A,N/A,3.6 / 5,Based on 20 User Reviews,Best in Academics,N/A,2026-06-07 14:21:51
#1684,"DPG Institute of Technology and Management - [DPGITM], Gurgaon","Gurgaon, Haryana","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000",N/A,N/A,3.8 / 5,Based on 70 User Reviews,Best in Faculty,N/A,2026-06-07 14:21:54
#1685,"St. Wilfreds Institute of Engineering and Technology, Ajmer","Ajmer, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,40,000","₹ 3,50,000","₹ 7,90,000",3 / 5,Based on 8 User Reviews,Best in Faculty,#226th/284 in India for Engineering 2024,2026-06-07 14:21:57
#1686,"Adarsha College of Engineering - [ACE], Angul","Angul, Odisha",AICTE Approved,N/A,N/A,B.Tech Mining Engineering,"₹ 2,64,000",N/A,N/A,4 / 5,Based on 8 User Reviews,Best in Academics,N/A,2026-06-07 14:21:59
#1687,"Bengal Institute of Technology - [BIT], Kolkata","Kolkata, West Bengal",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 3,97,200","₹ 4,00,000","₹ 12,00,000",3.8 / 5,Based on 83 User Reviews,Best in Social Life,#251th/300 in India for Engineering 2020,2026-06-07 14:22:03
#1688,"Sukhjinder Group of Institutes - [SGI], Gurdaspur","Gurdaspur, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000",N/A,N/A,2.7 / 5,Based on 4 User Reviews,N/A,N/A,2026-06-07 14:22:05
#1689,"Ahalia School of Engineering and Technology - [ASET], Palakkad","Palakkad, Kerala",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 3,61,640",N/A,N/A,3.5 / 5,Based on 20 User Reviews,N/A,N/A,2026-06-07 14:22:08
#1690,"Jind Institute of Engineering and Technology - [JIET], Jind","Jind, Haryana","AICTE, MHRD Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,80,000",N/A,N/A,3.6 / 5,Based on 8 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:22:11
