CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1811,"Bhai Gurdas Institute of Engineering and Technology - [BGIET], Sangrur","Sangrur, Punjab","AICTE, NBA Approved",N/A,N/A,B.Tech Electrical Engineering,"₹ 3,66,000",N/A,N/A,3.7 / 5,Based on 24 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:27:50
#1812,"Surya Group of Institutions, Villupuram","Villupuram, Tamil Nadu",AICTE Approved,N/A,N/A,BE Electrical And Electronics Engineering,"₹ 2,20,000","₹ 1,00,000",N/A,4.1 / 5,Based on 7 User Reviews,Best in Academics,#241th/314 in India for Engineering 2024,2026-06-07 14:27:53
#1813,"Providence College of Engineering, Chengannur","Chengannur, Kerala","AICTE, NBA Approved",B+,N/A,B.Tech Mechanical Engineering,"₹ 3,73,000","₹ 2,00,000","₹ 3,60,000",4 / 5,Based on 11 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:27:56
#1814,"JaganNath Gupta Institute of Engineering & Technology - [JNIT], Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,47,340",N/A,N/A,3.9 / 5,Based on 17 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:27:59
#1815,"Sri Sri University - [SSU], Cuttack","Cuttack, Odisha","AICTE, COA, ICAR, NBA, AIU Approved",A,N/A,B.Tech Computer Science and Engineering (Artificial Intelligence & Machine Learning),"₹ 8,53,600","₹ 7,10,000","₹ 15,50,000",3.7 / 5,Based on 65 User Reviews,Best in Social Life,N/A,2026-06-07 14:28:02
#1816,"Sri Sukhmani Institute of Engineering and Technology - [SSIET], Mohali","Mohali, Punjab","AICTE, NBA Approved",N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,42,000",N/A,N/A,3.7 / 5,Based on 16 User Reviews,Best in Faculty,N/A,2026-06-07 14:28:05
#1817,"Universal Engineering College - [UEC], Thrissur","Thrissur, Kerala","AICTE, NBA Approved",N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,66,000","₹ 3,20,000",N/A,3.7 / 5,Based on 18 User Reviews,N/A,N/A,2026-06-07 14:28:08
#1818,"SRM University Delhi NCR, Sonepat","Sonepat, Haryana","BCI, NCHMCT, UGC, AIU Approved",A+,578/1000,B.Tech Computer Science and Engineering,"₹ 12,89,000","₹ 50,00,000",N/A,3.9 / 5,Based on 139 User Reviews,Best in Infrastructure,#376th/500 in India for Engineering 2026,2026-06-07 14:28:11
#1819,"Anand College of Engineering and Management - [ACEM], Kapurthala","Kapurthala, Punjab",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,66,000",N/A,N/A,3.9 / 5,Based on 4 User Reviews,Best in Faculty,N/A,2026-06-07 14:28:14
#1820,"Velammal Institute of Technology - [VI-Tech], Thiruvallur","Thiruvallur, Tamil Nadu","AICTE, NBA Approved",N/A,N/A,BE Electronics & Communication Engineering,"₹ 2,20,000","₹ 12,80,000",N/A,3.9 / 5,Based on 31 User Reviews,Best in Academics,#84th/175 in India for Engineering 2024,2026-06-07 14:28:16
