CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1741,"NGF College of Engineering and Technology - [NGFCET], Palwal","Palwal, Haryana","AICTE, MHRD Approved",N/A,N/A,B.Tech Civil Engineering,"₹ 3,40,000",N/A,N/A,3.8 / 5,Based on 30 User Reviews,Best in Social Life,N/A,2026-06-07 14:24:33
#1742,"Dr. K.N. Modi University - [DKNMU] Newai, Jaipur","Jaipur, Rajasthan","NCTE, AICTE, PCI, BCI, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,90,000",N/A,N/A,3.8 / 5,Based on 69 User Reviews,Best in Placements,N/A,2026-06-07 14:24:36
#1743,"Subas Institute of Technology, Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 88,000",N/A,N/A,2.8 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:24:39
#1744,"Greater Kolkata College of Engineering & Management - [GKCEM], Baruipur","Baruipur, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,01,503","₹ 4,82,000","₹ 11,13,000",4.2 / 5,Based on 49 User Reviews,Best in Academics,#285th/286 in India for Engineering 2025,2026-06-07 14:24:42
#1745,"Bhutta College of Engineering and Technology - [BCET], Ludhiana","Ludhiana, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000",N/A,N/A,3.6 / 5,Based on 24 User Reviews,Best in Social Life,N/A,2026-06-07 14:24:44
#1746,"Karpagam College of Engineering - [KCE], Coimbatore","Coimbatore, Tamil Nadu","AICTE, NBA Approved",A+,713/1000,BE Computer Science And Engineering,"₹ 5,68,000","₹ 6,00,000","₹ 30,00,000",4 / 5,Based on 92 User Reviews,Best in Placements,#175th/500 in India for Engineering 2026,2026-06-07 14:24:48
#1747,"VISAT Engineering College - [VISAT], Ernakulam","Ernakulam, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,40,000","₹ 2,50,000","₹ 10,00,000",4.1 / 5,Based on 13 User Reviews,Best in Faculty,N/A,2026-06-07 14:24:50
#1748,"Rawal Institute of Engineering and Technology - [RIET], Faridabad","Faridabad, Haryana",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 3,04,000","₹ 2,65,000","₹ 9,50,000",3.8 / 5,Based on 18 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:24:53
#1749,"Jaipur Engineering College and Research Centre, Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,99,728","₹ 6,00,000","₹ 33,00,000",4 / 5,Based on 466 User Reviews,Best in Social Life,#83th/269 in India for Engineering 2025,2026-06-07 14:24:57
#1750,"Shankara Institute of Technology - (SIT), Jaipur","Jaipur, Rajasthan","NCTE, AICTE, MHRD Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,08,000","₹ 7,00,000","₹ 16,00,000",3.9 / 5,Based on 33 User Reviews,Best in Social Life,N/A,2026-06-07 14:25:00
