CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1261,"Gharda Institute of Technology-[GIT], Ratnagiri","Ratnagiri, Maharashtra",AICTE Approved,B+,N/A,BE Electronics & Telecom Engineering,"₹ 2,77,536",N/A,N/A,4.1 / 5,Based on 37 User Reviews,Best in Infrastructure,#129th/147 in India for Engineering 2019,2026-06-07 14:02:34
#1262,"SR Group of Institutions - [SRGI], Jhansi","Jhansi, Uttar Pradesh","AICTE, PCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,4 / 5,Based on 40 User Reviews,Best in Faculty,N/A,2026-06-07 14:02:36
#1263,"Nanasaheb Mahadik College of Engineering - [NMCE], Sangli","Sangli, Maharashtra",AICTE Approved,B,N/A,B.Tech Electrical Engineering,"₹ 3,40,000",N/A,N/A,3.5 / 5,Based on 8 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:02:39
#1264,"R.V. Parankar College of Engineering and Technology, Wardha","Wardha, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 10,57,488",N/A,N/A,4.5 / 5,Based on 1 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:02:41
#1265,"ACE College Of Engineering & Management, Agra","Agra, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 3,50,000","₹ 6,00,000",2.8 / 5,Based on 1 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:02:44
#1266,"Anjuman College of Engineering & Technology - [ACET], Nagpur","Nagpur, Maharashtra",AICTE Approved,A+,N/A,BE Computer Science And Engineering,"₹ 4,18,607","₹ 3,50,000","₹ 7,50,000",3.7 / 5,Based on 47 User Reviews,Best in Faculty,N/A,2026-06-07 14:02:48
#1267,"Dnyanshree Institute of Engineering & Technology - [DIET], Satara","Satara, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 4,08,000",N/A,N/A,4.3 / 5,Based on 11 User Reviews,N/A,N/A,2026-06-07 14:02:50
#1268,"Sunder Deep Engineering College - [SDEC], Ghaziabad","Ghaziabad, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,3.6 / 5,Based on 31 User Reviews,Best in Academics,N/A,2026-06-07 14:02:53
#1269,"Manav School of Engineering and Technology - [MSET], Akola","Akola, Maharashtra",AICTE Approved,B,N/A,BE Civil Engineering,"₹ 2,64,000",N/A,N/A,4.7 / 5,Based on 1 User Reviews,Best in Academics,N/A,2026-06-07 14:02:55
#1270,"Shri Shivaji Education Society's College of Engineering and Technology - [SSE], Akola","Akola, Maharashtra",AICTE Approved,A,N/A,BE Computer Science And Engineering,"₹ 4,82,124",N/A,N/A,3.2 / 5,Based on 2 User Reviews,Best in Academics,N/A,2026-06-07 14:02:58
