CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1861,"MG College of Engineering Thiruvallam, Thiruvananthapuram","Thiruvananthapuram, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000",N/A,N/A,1.7 / 5,Based on 1 User Reviews,Best in Academics,N/A,2026-06-07 14:32:27
#1862,"Keystone Group of Institutes, Jhunjhunu","Jhunjhunu, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,89,500",N/A,N/A,4.6 / 5,Based on 3 User Reviews,Best in Placements,N/A,2026-06-07 14:32:30
#1863,"Orissa Engineering College - [OEC], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Electronics & Telecommunication Engineering,"₹ 3,46,000",N/A,N/A,3.7 / 5,Based on 61 User Reviews,Best in Social Life,N/A,2026-06-07 14:32:32
#1864,"Guru Teg Bahadur Khalsa Institute of Engineering and Technology - [GTBKIET], Muktsar","Muktsar, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000",N/A,N/A,3.6 / 5,Based on 8 User Reviews,Best in Faculty,N/A,2026-06-07 14:32:35
#1865,"Nadar Saraswathi College of Engineering and Technology, Theni","Theni, Tamil Nadu",AICTE Approved,N/A,N/A,B.Tech Information Technology,"₹ 3,48,000",N/A,N/A,4.2 / 5,Based on 4 User Reviews,N/A,#21th/314 in India for Engineering 2024,2026-06-07 14:32:38
#1866,"St Thomas Institute for Science and Technology - [STIST], Thiruvananthapuram","Thiruvananthapuram, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000",N/A,N/A,3.3 / 5,Based on 12 User Reviews,Best in Academics,N/A,2026-06-07 14:32:41
#1867,"Starex Institute of Education, Gurgaon","Gurgaon, Haryana","NCTE, PCI, AIU Approved",B,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 4,80,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:32:43
#1868,"Maharishi Arvind Institute of Engineering & Technology - [MAIET], Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,80,000",N/A,N/A,3.4 / 5,Based on 47 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:32:47
#1869,"Vedang Institute of Technology, Bhubaneswar","Bhubaneswar, Odisha","AICTE, MHRD Approved",N/A,N/A,B.Tech Electronics & Telecommunication Engineering,"₹ 2,50,000",N/A,N/A,3.5 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 14:32:49
#1870,"Indira Gandhi Institute of Engineering and Technology - [IIET], Kothamangalam","Kothamangalam, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,24,064",N/A,N/A,4.3 / 5,Based on 8 User Reviews,N/A,N/A,2026-06-07 14:32:52
