CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1541,"Bhubaneswar College of Engineering - [BCE], Khorda","Khorda, Odisha",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,72,000",N/A,N/A,4.4 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:15:23
#1542,"Calcutta Institute of Technology - [CIT], Howrah","Howrah, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,98,000","₹ 3,00,000","₹ 9,00,000",3.9 / 5,Based on 112 User Reviews,Best in Academics,N/A,2026-06-07 14:15:26
#1543,"Bishamber Sahai Institute of Technology - [BSIT], Roorkee","Roorkee, Uttarakhand",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,--,N/A,N/A,4.6 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:15:29
#1544,"Guru Nanak Institute of Technology - [GNI], Ambala","Ambala, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,76,000","₹ 3,50,000","₹ 16,00,000",3.7 / 5,Based on 18 User Reviews,Best in Academics,N/A,2026-06-07 14:15:31
#1545,"Central College of Engineering and Management - [CCEM], Raipur","Raipur, Chhattisgarh",AICTE Approved,N/A,N/A,BE Civil Engineering,"₹ 2,73,000",N/A,N/A,2.6 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:15:34
#1546,"Sityog Institute of Technology, Aurangabad","Aurangabad, Bihar",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,26,000","₹ 3,50,000","₹ 5,70,000",3.8 / 5,Based on 7 User Reviews,Best in Academics,N/A,2026-06-07 14:15:37
#1547,"Career Point University - [CPU], Kota","Kota, Rajasthan","NCTE, AICTE, PCI, BCI, ICAR Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,10,000","₹ 33,00,000",N/A,3.9 / 5,Based on 55 User Reviews,Best in Social Life,N/A,2026-06-07 14:15:40
#1548,"Indus College of Engineering, Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 2,82,000",N/A,N/A,3.5 / 5,Based on 13 User Reviews,Best in Faculty,N/A,2026-06-07 14:15:42
#1549,"Bankura Unnayani Institute of Engineering - [BUIE], Bankura","Bankura, West Bengal","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,58,400","₹ 3,20,000","₹ 7,00,000",3.6 / 5,Based on 50 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:15:45
#1550,"RCP Universe Group of Institutions, Roorkee","Roorkee, Uttarakhand","NCTE, AICTE, PCI, MHRD Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000","₹ 6,50,000","₹ 32,00,000",N/A,N/A,N/A,N/A,2026-06-07 14:15:48
