CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1331,"RD Engineering College, Ghaziabad","Ghaziabad, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,75,000","₹ 32,00,000",N/A,3.5 / 5,Based on 66 User Reviews,Best in Academics,N/A,2026-06-07 14:05:41
#1332,"Manoharbhai Patel Institute of Engineering and Technology - [MPIET], Bhandara","Bhandara, Maharashtra",AICTE Approved,B,N/A,BE Civil Engineering,"₹ 2,56,000","₹ 3,50,000","₹ 6,00,000",3.7 / 5,Based on 2 User Reviews,Best in Academics,N/A,2026-06-07 14:05:44
#1333,"GM Vedak Institute of Technology - [GMVIT], Raigad","Raigad, Maharashtra",AICTE Approved,B,N/A,BE Mechanical Engineering,"₹ 2,60,000",N/A,N/A,3.9 / 5,Based on 23 User Reviews,Best in Faculty,N/A,2026-06-07 14:05:47
#1334,"MG Institute of Management and Technology - [MGIMT], Lucknow","Lucknow, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,94,024","₹ 13,00,000",N/A,3.4 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 14:05:50
#1335,"Dr. D. Y. Patil School of Engineering and Technology - [DYPSOET], Pune","Pune, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 4,60,000","₹ 3,50,000",N/A,4 / 5,Based on 30 User Reviews,Best in Infrastructure,#126th/238 in India for Engineering 2022,2026-06-07 14:05:52
#1336,"Sagar Institute of Technology and Management - [SITM], Barabanki","Barabanki, Uttar Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Civil Engineering,"₹ 2,44,800",N/A,N/A,3.6 / 5,Based on 16 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:05:55
#1337,"Buddha Institute of Technology- [BIT], Gorakhpur","Gorakhpur, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Information Technology,"₹ 2,44,800","₹ 7,50,000",N/A,3.9 / 5,Based on 71 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:05:57
#1338,"Neelam Group Of Institutions - [NGI], Agra","Agra, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,3.5 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 14:06:00
#1339,"Sanskar Educational Group - [SEG], Ghaziabad","Ghaziabad, Uttar Pradesh","AICTE, COA, PCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,98,000","₹ 3,30,000","₹ 7,00,000",4.1 / 5,Based on 105 User Reviews,Best in Faculty,N/A,2026-06-07 14:06:03
#1340,"Greater Noida College, Greater Noida","Greater Noida, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 3,80,000","₹ 10,00,000",3.6 / 5,Based on 9 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:06:06
