CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1341,"Eshan College of Engineering & Management, Agra","Agra, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 4,02,000","₹ 20,00,000",N/A,4.3 / 5,Based on 17 User Reviews,Best in Faculty,N/A,2026-06-07 14:06:08
#1342,"Jahangirabad Institute of Technology, Barabanki","Barabanki, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,3.7 / 5,Based on 10 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:06:11
#1343,"Forte Institute of Technology - [FIT], Meerut","Meerut, Uttar Pradesh","AICTE, MHRD Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,45,000",N/A,N/A,4 / 5,Based on 11 User Reviews,Best in Faculty,N/A,2026-06-07 14:06:14
#1344,"Delhi Institute of Engineering and Technology - [DIET], Meerut","Meerut, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000",N/A,N/A,3.9 / 5,Based on 10 User Reviews,Best in Academics,N/A,2026-06-07 14:06:17
#1345,"Bhagwant Institute of Technology - [BIT], Muzaffarnagar","Muzaffarnagar, Uttar Pradesh","AICTE, INC Approved",N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,45,000",N/A,N/A,3.2 / 5,Based on 6 User Reviews,Best in Academics,N/A,2026-06-07 14:06:19
#1346,"Saroj Institute of Technology and Management - [SITM], Lucknow","Lucknow, Uttar Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,40,000",N/A,N/A,2.9 / 5,Based on 15 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:06:22
#1347,"BN College of Engineering and Technology - [BNCET], Lucknow","Lucknow, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,07,168","₹ 3,00,000","₹ 14,50,000",3.6 / 5,Based on 42 User Reviews,Best in Faculty,#164th/173 in India for Engineering 2024,2026-06-07 14:06:24
#1348,"Dr MC Saxena College of Engineering and Technology - [MCSCET], Lucknow","Lucknow, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Information Technology,"₹ 2,44,800",N/A,N/A,3.5 / 5,Based on 15 User Reviews,Best in Academics,N/A,2026-06-07 14:06:27
#1349,"RV Institute of Technology - [RVIT], Bijnor","Bijnor, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,24,500",N/A,N/A,3.9 / 5,Based on 10 User Reviews,Best in Social Life,N/A,2026-06-07 14:06:29
#1350,"Krishna Group of Institutions - [KGI], Kanpur","Kanpur, Uttar Pradesh","AICTE, PCI, INC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,30,000","₹ 10,00,000",N/A,4.2 / 5,Based on 38 User Reviews,Best in Faculty,N/A,2026-06-07 14:06:32
