CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#871,"Hardayal Technical Campus - [HTC], Mathura","Mathura, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000",N/A,N/A,3 / 5,Based on 4 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:14:18
#872,"Maharashtra Institute of Technology - [MIT], Aurangabad","Aurangabad, Maharashtra","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 5,29,684","₹ 80,00,000",N/A,3.9 / 5,Based on 111 User Reviews,Best in Academics,#115th/246 in India for Engineering 2023,2026-06-07 13:14:23
#873,"Adina Group of Institutions - [AGI], Sagar","Sagar, Madhya Pradesh","AICTE, PCI Approved",N/A,N/A,B.Tech Artificial Intelligence,"₹ 1,80,000",N/A,N/A,3.6 / 5,Based on 12 User Reviews,N/A,N/A,2026-06-07 13:14:28
#874,"Swarna Bharathi Institute of Science and Technology - [SBIT], Khammam","Khammam, Telangana",AICTE Approved,A+,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,72,800","₹ 12,00,000",N/A,3.4 / 5,Based on 52 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:14:33
#875,"SRK Institute of Technology, Vijayawada","Vijayawada, Andhra Pradesh","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 1,82,400","₹ 50,000","₹ 6,00,000",4 / 5,Based on 76 User Reviews,Best in Academics,#159th/175 in India for Engineering 2024,2026-06-07 13:14:38
#876,"Bharati Vidyapeeth College of Engineering - [BVCOE], Kolhapur","Kolhapur, Maharashtra",AICTE Approved,A+,N/A,B.Tech Computer Science and Engineering,"₹ 4,44,000","₹ 1,86,000","₹ 4,50,000",3.4 / 5,Based on 24 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:14:43
#877,"Dronacharya Group of Institutions - [DGI], Greater Noida","Greater Noida, Uttar Pradesh","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 3,28,600","₹ 7,00,000","₹ 27,00,000",3.9 / 5,Based on 471 User Reviews,Best in Academics,N/A,2026-06-07 13:14:48
#878,"Gates Institute of Technology-[GIT], Anantapur","Anantapur, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 2,80,000","₹ 6,50,000",3.9 / 5,Based on 115 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:14:53
#879,"Sandip Institute of Engineering and Management - [SIEM], Nashik","Nashik, Maharashtra",AICTE Approved,B++,N/A,BE Mechanical Engineering,"₹ 5,56,000",N/A,N/A,4.2 / 5,Based on 47 User Reviews,N/A,N/A,2026-06-07 13:14:57
#880,"Malla Reddy Engineering College - [MREC], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A++,545/1000,B.Tech Computer Science and Engineering,"₹ 4,66,000","₹ 5,10,000","₹ 10,00,000",3.7 / 5,Based on 1013 User Reviews,Best in Infrastructure,#427th/500 in India for Engineering 2026,2026-06-07 13:15:03
