CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1651,"Sri Sai Group Of Institutes - [SSGI], Pathankot","Pathankot, Punjab","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,83,000",N/A,N/A,3.8 / 5,Based on 21 User Reviews,Best in Social Life,N/A,2026-06-07 14:20:20
#1652,"Prince Dr K Vasudevan College of Engineering and Technology - [PDKVCET], Chennai","Chennai, Tamil Nadu",AICTE Approved,N/A,599/1000,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,3.4 / 5,Based on 10 User Reviews,Best in Faculty,#344th/500 in India for Engineering 2026,2026-06-07 14:20:22
#1653,"Sree Narayana Gurukulam College of Engineering - [SNGCE], Ernakulam","Ernakulam, Kerala",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 4,00,000","₹ 7,00,000","₹ 12,00,000",3.8 / 5,Based on 50 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:20:25
#1654,"St. Andrews Institute of Technology and Management - [SAITM], Gurgaon","Gurgaon, Haryana","AICTE, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 4,40,000","₹ 40,00,000",N/A,4.3 / 5,Based on 179 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:20:28
#1655,"Shri Shankaracharya Institute of Technology and Management - [SSITM], Durg","Durg, Chhattisgarh",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 2,90,000",N/A,N/A,3.5 / 5,Based on 1 User Reviews,Best in Placements,N/A,2026-06-07 14:20:30
#1656,"Modern Institute of Technology and Research Centre -[MITRC], Alwar","Alwar, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,69,000",N/A,N/A,3.6 / 5,Based on 61 User Reviews,Best in Faculty,N/A,2026-06-07 14:20:33
#1657,"Gandhi Institute of Technology and Management - [GITAM], Bhubaneswar","Bhubaneswar, Odisha","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,24,000",N/A,N/A,3.2 / 5,Based on 48 User Reviews,N/A,#102th/300 in India for Engineering 2022,2026-06-07 14:20:35
#1658,"Nellai College of Engineering - [NCE], Tirunelveli","Tirunelveli, Tamil Nadu",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,2.6 / 5,Based on 4 User Reviews,Best in Infrastructure,#223th/314 in India for Engineering 2024,2026-06-07 14:20:38
#1659,"Rao Pahlad Singh Institute of Engineering and Technology - [RPSIET], Mahendragarh","Mahendragarh, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,40,000",N/A,N/A,3.8 / 5,Based on 23 User Reviews,N/A,N/A,2026-06-07 14:20:40
#1660,"Vindhya Institute of Technology and Science - [VITS], Raipur","Raipur, Chhattisgarh",AICTE Approved,N/A,N/A,BE Civil Engineering,--,N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:20:42
