CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#982,"Shivdan Singh Institute of Technology and Management - [SSITM], Aligarh","Aligarh, Uttar Pradesh",NBA Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,40,000",N/A,N/A,3.3 / 5,Based on 11 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:39:30
#983,"New Horizon Institute Of Technology And Management - [NHITM], Thane","Thane, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 3,36,000","₹ 4,50,000","₹ 12,00,000",3.8 / 5,Based on 27 User Reviews,Best in Social Life,#70th/175 in India for Engineering 2026,2026-06-07 23:39:33
#984,"Jayamukhi Institute of Technological Sciences - [JITS], Warangal","Warangal, Telangana","AICTE, UGC, NBA Approved",A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 2,52,000","₹ 10,00,000",N/A,3.4 / 5,Based on 120 User Reviews,N/A,N/A,2026-06-07 23:39:37
#985,"Madanapalle Institute of Technology & Science -[MITS], Madanapalle","Madanapalle, Andhra Pradesh","AICTE, UGC, NBA Approved",A+,569/1000,B.Tech Computer Science and Engineering,"₹ 10,00,000",N/A,N/A,4.2 / 5,Based on 334 User Reviews,Best in Faculty,#389th/500 in India for Engineering 2026,2026-06-07 23:39:40
#986,"A. P. Shah Institute of Technology - [APSIT], Thane","Thane, Maharashtra",AICTE Approved,N/A,N/A,BE Artificial Intelligence & Machine Learning,"₹ 5,45,624","₹ 5,00,000","₹ 25,00,000",4.1 / 5,Based on 85 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:39:43
#987,"SAGE University, Indore","Indore, Madhya Pradesh","AICTE, COA, PCI, BCI, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 5,82,600","₹ 3,60,000","₹ 30,00,000",3.9 / 5,Based on 203 User Reviews,Best in Social Life,#263th/269 in India for Engineering 2025,2026-06-07 23:39:48
#988,"Daripally Anantha Ramulu College of Engineering & Technology - [DARE], Khammam","Khammam, Telangana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,06,000",N/A,N/A,3.9 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 23:39:51
#989,"Laxmi Institute of Technology - [LIT], Valsad","Valsad, Gujarat",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 78,750",N/A,N/A,3.6 / 5,Based on 58 User Reviews,Best in Accomodation,N/A,2026-06-07 23:39:53
#990,"SRMIST Delhi NCR Campus, Ghaziabad","Ghaziabad, Uttar Pradesh","AICTE, PCI, UGC, MHRD Approved",A++,610/1000,B.Tech Computer Science and Engineering,"₹ 14,21,000","₹ 65,00,000",N/A,3.9 / 5,Based on 305 User Reviews,Best in Placements,#320th/500 in India for Engineering 2026,2026-06-07 23:39:57
#991,"Satya Institute of Technology and Management - [SITAM], Vizianagaram","Vizianagaram, Andhra Pradesh",AICTE Approved,B+,N/A,B.Tech Electrical And Electronics Engineering,"₹ 1,60,000","₹ 12,00,000",N/A,4.2 / 5,Based on 39 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:40:00
#992,"Yadavrao Tasgaonkar Institute of Engineering and Technology - [YTIET], Raigad","Raigad, Maharashtra","AICTE, UGC Approved",B,N/A,BE Computer Engineering,"₹ 2,28,000",N/A,N/A,2.2 / 5,Based on 34 User Reviews,Best in Social Life,N/A,2026-06-07 23:40:04
#993,"Laxmipati Group of Institutions - [LGI], Bhopal","Bhopal, Madhya Pradesh","NCTE, AICTE Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,88,400",N/A,N/A,4.2 / 5,Based on 4 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:40:07
#994,"Sree Chaitanya Institute of Technological Sciences, Karimnagar","Karimnagar, Telangana",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 2,53,000","₹ 4,00,000",N/A,4.1 / 5,Based on 21 User Reviews,Best in Social Life,N/A,2026-06-07 23:40:10
#995,"Bajaj Institute of Technology - [BIT], Wardha","Wardha, Maharashtra",AICTE Approved,A,N/A,B.Tech Electrical Engineering,"₹ 4,40,000","₹ 3,35,035","₹ 7,50,000",3.9 / 5,Based on 43 User Reviews,Best in Academics,N/A,2026-06-07 23:40:13
#996,"VKR, VNB & AGK College of Engineering, Eluru","Eluru, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 4,70,000","₹ 10,00,000",3.7 / 5,Based on 15 User Reviews,N/A,N/A,2026-06-07 23:40:17
#997,"ABSS Institute of Technology, Meerut","Meerut, Uttar Pradesh","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,3.3 / 5,Based on 8 User Reviews,Best in Academics,N/A,2026-06-07 23:40:20
#998,"Dr. D.Y. Patil Pratishthan's College of Engineering, Kolhapur","Kolhapur, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 3,60,000","₹ 4,50,000","₹ 12,00,000",4 / 5,Based on 8 User Reviews,N/A,N/A,2026-06-07 23:40:24
#999,"Mahakal Institute of Technology & Management - [MITM], Ujjain","Ujjain, Madhya Pradesh",AICTE Approved,N/A,N/A,BE Information Technology,"₹ 2,20,000","₹ 12,00,000",N/A,4.2 / 5,Based on 14 User Reviews,Best in Social Life,N/A,2026-06-07 23:40:27
#1000,"Scient Institute of Technology, Ibrahimpatnam, Hyderabad","Hyderabad, Telangana","AICTE, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 4,53,000","₹ 7,50,000",N/A,3.8 / 5,Based on 25 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:40:31
#1001,"West Godavari Institute of Science and Engineering - [WISE], Tadepalligudem","Tadepalligudem, Andhra Pradesh",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 15,00,000",N/A,4.1 / 5,Based on 14 User Reviews,N/A,N/A,2026-06-07 23:40:34
