CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#861,"Maharana Pratap Engineering College - [MPEC], Kanpur","Kanpur, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 4,30,000","₹ 49,00,000",3.7 / 5,Based on 132 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:13:30
#862,"Kakatiya Institute of Technology and Science for Women, Nizamabad","Nizamabad, Telangana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,26,000",N/A,N/A,4.1 / 5,Based on 10 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:13:34
#863,"Priyadarshini Bhagwati College of Engineering - [PBCOE], Nagpur","Nagpur, Maharashtra",AICTE Approved,A,N/A,B.Tech Artificial Intelligence,"₹ 4,16,000","₹ 2,50,000","₹ 3,00,000",3.6 / 5,Based on 28 User Reviews,Best in Academics,N/A,2026-06-07 13:13:40
#864,"Gujarat Power Engineering and Research Institute - [GPERI], Mehsana","Mehsana, Gujarat",AICTE Approved,A+,N/A,BE Computer Engineering,"₹ 1,60,000","₹ 7,20,000",N/A,3.9 / 5,Based on 19 User Reviews,Best in Infrastructure,#107th/175 in India for Engineering 2024,2026-06-07 13:13:45
#865,"NRI Institute of Information Science and Technology - [NIIST], Bhopal","Bhopal, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 2,48,000",N/A,N/A,3.6 / 5,Based on 42 User Reviews,Best in Academics,N/A,2026-06-07 13:13:49
#866,"Acharya College of Engineering - [ACE], Kadapa","Kadapa, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,72,000",N/A,N/A,4.2 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 13:13:53
#867,"KJ College of Engineering & Management Research - [KJCOEMR], Pune","Pune, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 4,46,136","₹ 4,49,000","₹ 10,00,000",4 / 5,Based on 93 User Reviews,Best in Infrastructure,#145th/175 in India for Engineering 2024,2026-06-07 13:13:58
#868,"Kshatriya College of Engineering - [KCEA], Nizamabad","Nizamabad, Telangana",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 2,33,000","₹ 3,00,000","₹ 6,00,000",3.7 / 5,Based on 42 User Reviews,Best in Faculty,N/A,2026-06-07 13:14:03
#869,"Sigma Institute of Engineering, Vadodara","Vadodara, Gujarat",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 66,000","₹ 20,00,000",N/A,3.7 / 5,Based on 34 User Reviews,Best in Academics,#85th/162 in India for Engineering 2020,2026-06-07 13:14:08
#870,"Sanskrithi School of Engineering - [SSE], Puttaparthy","Puttaparthy, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 7,50,000","₹ 36,00,000",4.6 / 5,Based on 84 User Reviews,Best in Academics,#268th/284 in India for Engineering 2024,2026-06-07 13:14:14
