CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#811,"Alard College of Engineering and Management - [ACEM], Pune","Pune, Maharashtra",AICTE Approved,B,N/A,BE Computer Engineering,"₹ 1,88,000","₹ 7,00,000","₹ 16,00,000",3.9 / 5,Based on 20 User Reviews,Best in Social Life,N/A,2026-06-07 13:07:51
#812,"Chh. Shahu College of Engineering, Aurangabad","Aurangabad, Maharashtra",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,00,000","₹ 3,65,000","₹ 10,00,000",4.3 / 5,Based on 100 User Reviews,Best in Placements,N/A,2026-06-07 13:07:56
#813,"Chaitanya Bharathi Institute of Technology, Kadapa","Kadapa, Andhra Pradesh","AICTE, UGC Approved",A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,18,000","₹ 6,50,000",N/A,3.9 / 5,Based on 16 User Reviews,Best in Faculty,N/A,2026-06-07 13:08:01
#814,"Sri Chaitanya Institute of Technology & Research - [SCIT], Khammam","Khammam, Telangana","AICTE, UGC Approved",B,N/A,B.Tech Computer Science and Engineering,"₹ 2,73,000","₹ 26,50,000",N/A,3.4 / 5,Based on 21 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:08:05
#815,"Kothiwal Institute of Technology and Professional Studies - [KITPS], Moradabad","Moradabad, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 3,18,504",N/A,N/A,4.2 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 13:08:09
#816,"SVERI, College of Engineering, Pandharpur","Pandharpur, Maharashtra",AICTE Approved,A+,N/A,B.Tech Civil Engineering,"₹ 4,43,000","₹ 9,00,000",N/A,3.8 / 5,Based on 27 User Reviews,N/A,N/A,2026-06-07 13:08:14
#817,"Annie Institute Of Technology & Research Centre - [AITRC], Chhindwara","Chhindwara, Madhya Pradesh",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 1,88,000",N/A,N/A,2.8 / 5,Based on 3 User Reviews,Best in Faculty,N/A,2026-06-07 13:08:19
#818,"Ramachandra College of Engineering - [RCE], Eluru","Eluru, Andhra Pradesh","AICTE, NBA Approved",A+,560/1000,B.Tech Computer Science and Engineering,"₹ 2,40,800","₹ 3,00,000","₹ 8,00,000",3.8 / 5,Based on 35 User Reviews,Best in Infrastructure,#404th/500 in India for Engineering 2026,2026-06-07 13:08:24
#819,"Brilliant Institute of Engineering & Technology - [BRIL], Hyderabad","Hyderabad, Telangana",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 2,72,000","₹ 6,00,000",N/A,3.9 / 5,Based on 75 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:08:30
#820,"RH Sapat College of Engineering, Management Studies and Research, Nashik","Nashik, Maharashtra",AICTE Approved,B++,N/A,BE Electrical Engineering,"₹ 3,34,944","₹ 3,00,000","₹ 7,50,000",3.9 / 5,Based on 45 User Reviews,Best in Academics,N/A,2026-06-07 13:09:29
