CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#2001,"Prannath Parnami Institute of Management and Technology -[PPIMT], Hisar","Hisar, Haryana",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,88,000",N/A,N/A,3.9 / 5,Based on 21 User Reviews,N/A,N/A,2026-06-07 14:42:07
#2002,"Jaipur Institute of Engineering and Management - [JIEM], Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,BE Civil Engineering,"₹ 3,15,000",N/A,N/A,3 / 5,Based on 5 User Reviews,N/A,#245th/275 in India for Engineering 2024,2026-06-07 14:42:10
#2003,"Barrister Ranjit Mohanty International Institute of Technology - [BRMIIT], Bhubaneswar","Bhubaneswar, Odisha","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,60,000",N/A,N/A,3.7 / 5,Based on 3 User Reviews,Best in Social Life,N/A,2026-06-07 14:42:13
#2004,"Institute of Radio Physics and Electronics - [IRPE], Kolkata","Kolkata, West Bengal","AICTE, UGC Approved",N/A,N/A,B.Tech Information Technology,--,N/A,N/A,4.3 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:42:15
#2005,"Punjab Institute of Engineering and Applied Research - [PIER], Mohali","Mohali, Punjab",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 3,66,000",N/A,N/A,2.4 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:42:18
#2006,"Sri Bharathi Engineering College for Women - [SBEC], Pudukkottai","Pudukkottai, Tamil Nadu",AICTE Approved,N/A,N/A,B.Tech Information Technology,"₹ 3,48,000",N/A,N/A,N/A,N/A,N/A,#78th/314 in India for Engineering 2024,2026-06-07 14:42:20
#2007,"Sri Parashuram Institute of Technology and Research - [SPITR], Khandwa","Khandwa, Madhya Pradesh",AICTE Approved,A,N/A,BE Civil Engineering,"₹ 1,56,000","₹ 2,10,000","₹ 2,40,000",N/A,N/A,N/A,N/A,2026-06-07 14:42:23
#2008,"Mount Zion College of Engineering - [MZC], Pathanamthitta","Pathanamthitta, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000","₹ 2,16,000","₹ 2,76,000",2.8 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 14:42:27
#2009,"Gateway Education, Sonepat","Sonepat, Haryana","AICTE, COA, PCI Approved",N/A,N/A,B.Tech Computer Science and Engineering (Artificial Intelligence & Machine Learning),"₹ 6,46,200","₹ 4,50,000","₹ 19,92,000",3.9 / 5,Based on 220 User Reviews,Best in Academics,N/A,2026-06-07 14:42:31
#2010,"Sawai Madhopur College of Engineering and Technology, Sawai Madhopur","Sawai Madhopur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,27,500",N/A,N/A,4.6 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:42:33
