CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1161,"Hindu College of Engineering and Techonology - [HCET], Guntur","Guntur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 1,60,000",N/A,N/A,4.1 / 5,Based on 7 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:56:59
#1162,"Institute of Technology & Management - [ITM], Aligarh","Aligarh, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 32,00,000",N/A,3.2 / 5,Based on 23 User Reviews,Best in Faculty,N/A,2026-06-07 13:57:04
#1163,"Matoshri Pratishthan Group of Institutions - [MPGI], Nanded","Nanded, Maharashtra",AICTE Approved,B+,N/A,BE Computer Science And Engineering,"₹ 2,68,000",N/A,N/A,3.1 / 5,Based on 9 User Reviews,N/A,N/A,2026-06-07 13:57:08
#1164,"Paladugu Parvathi Devi College of Engineering and Technology - [PPDV], Vijayawada","Vijayawada, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000",N/A,N/A,3.1 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 13:57:12
#1165,"Nagpur Institute of Technology - [NIT], Nagpur","Nagpur, Maharashtra",AICTE Approved,A,N/A,BE Computer Science And Engineering,"₹ 4,32,000","₹ 5,00,000","₹ 12,00,000",3.9 / 5,Based on 91 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:57:17
#1166,"IIMT Engineering College, Meerut","Meerut, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 4,00,000","₹ 12,00,000",3.4 / 5,Based on 36 User Reviews,Best in Academics,#107th/110 in India for Engineering 2020,2026-06-07 13:57:22
#1167,"Brindavan Institute of Technology and Science - [BITS], Kurnool","Kurnool, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 10,00,000",N/A,3.6 / 5,Based on 38 User Reviews,Best in Faculty,N/A,2026-06-07 13:57:27
#1168,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur","Solapur, Maharashtra",AICTE Approved,B,N/A,BE Computer Science And Engineering,"₹ 2,80,000",N/A,N/A,3.4 / 5,Based on 9 User Reviews,N/A,N/A,2026-06-07 13:57:31
#1169,"Matsyodari Shikshan Sanstha's College of Engineering and Technology, Jalna","Jalna, Maharashtra",AICTE Approved,B+,N/A,BE Computer Science And Engineering,"₹ 3,40,000",N/A,N/A,3.6 / 5,Based on 9 User Reviews,Best in Social Life,N/A,2026-06-07 13:57:35
#1170,"Usha Rama College of Engineering and Technology - [URCE], Krishna","Krishna, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,89,200",N/A,N/A,3.5 / 5,Based on 43 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:57:40
