CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#741,"Dr. V.R. Godhania College of Engineering & Technology - [DRVRGCET], Porbandar","Porbandar, Gujarat",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 47,250",N/A,N/A,3 / 5,Based on 1 User Reviews,Best in Faculty,N/A,2026-06-07 13:02:20
#742,"Shree Devi Institute of Technology - [SDIT], Mangalore","Mangalore, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 8,00,000","₹ 3,12,000","₹ 5,06,000",3.7 / 5,Based on 36 User Reviews,Best in Faculty,N/A,2026-06-07 13:02:25
#743,"Guru Gobind Singh College of Engineering And Research Centre, Nashik","Nashik, Maharashtra",AICTE Approved,A,N/A,BE Mechanical Engineering,"₹ 3,76,000","₹ 3,00,000","₹ 3,50,000",3.6 / 5,Based on 23 User Reviews,Best in Faculty,N/A,2026-06-07 13:02:30
#744,"Akash Institute Of Engineering & Technology - [AIET], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,BE Artificial Intelligence and Data Science,"₹ 7,79,610",N/A,N/A,3.8 / 5,Based on 7 User Reviews,N/A,N/A,2026-06-07 13:02:34
#745,"Eluru College of Engineering and Technology - [ECET], Eluru","Eluru, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 4,50,000","₹ 10,00,000",3.3 / 5,Based on 20 User Reviews,Best in Academics,N/A,2026-06-07 13:02:39
#746,"Avanthi Institute of Engineering and Technology - [AIET], Hyderabad","Hyderabad, Telangana","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 2,80,000","₹ 18,50,000",N/A,3.8 / 5,Based on 75 User Reviews,Best in Infrastructure,#202th/269 in India for Engineering 2025,2026-06-07 13:02:44
#747,"Padmabhooshan Vasantdada Patil Institute of Technology - [PVPIT], Sangli","Sangli, Maharashtra","AICTE, NBA Approved",N/A,N/A,B.Tech Civil Engineering,"₹ 4,80,000","₹ 7,80,000",N/A,3.5 / 5,Based on 38 User Reviews,Best in Faculty,#57th/173 in India for Engineering 2024,2026-06-07 13:02:49
#748,"HMS Institute of Technology - [HMSIT], Tumkur","Tumkur, Karnataka","AICTE, NBA Approved",N/A,N/A,BE Computer Science And Engineering,"₹ 3,86,000",N/A,N/A,3.2 / 5,Based on 16 User Reviews,Best in Academics,N/A,2026-06-07 13:02:53
#749,"Astral Institute of Technology and Research, Indore","Indore, Madhya Pradesh",AICTE Approved,N/A,N/A,BE Computer Science,"₹ 1,82,400","₹ 6,00,000",N/A,2.7 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 13:02:57
#750,"Jnana Vikas Institute of Technology - [JVIT], Bangalore Rural","Bangalore Rural, Karnataka",AICTE Approved,N/A,N/A,BE Electronics & Communication Engineering,"₹ 4,49,640","₹ 7,89,000",N/A,3.6 / 5,Based on 5 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:03:02
