CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1731,"NSHM Knowledge Campus, Durgapur","Durgapur, West Bengal","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,31,000","₹ 5,58,000","₹ 16,57,000",4.2 / 5,Based on 175 User Reviews,Best in Faculty,#206th/269 in India for Engineering 2025,2026-06-07 14:24:05
#1732,"Bhai Maha Singh College of Engineering - [BMSCE], Muktsar","Muktsar, Punjab","AICTE, NBA Approved",N/A,N/A,B.Tech Automobile Engineering,"₹ 3,66,000",N/A,N/A,2.5 / 5,Based on 2 User Reviews,Best in Academics,N/A,2026-06-07 14:24:08
#1733,"Mahendra Institute of Technology - [MIT], Namakkal","Namakkal, Tamil Nadu","AICTE, UGC Approved",N/A,N/A,B.Tech Information Technology,"₹ 2,20,000","₹ 4,00,000","₹ 22,00,000",3.7 / 5,Based on 15 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:24:11
#1734,"AWH Engineering College, Calicut","Calicut, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,00,000","₹ 3,00,000","₹ 6,00,000",3.6 / 5,Based on 29 User Reviews,Best in Social Life,#277th/284 in India for Engineering 2024,2026-06-07 14:24:14
#1735,"Echelon Institute of Technology, Faridabad","Faridabad, Haryana","AICTE, NBA Approved",N/A,513/1000,B.Tech Computer Science and Engineering,"₹ 7,12,800","₹ 8,50,000","₹ 52,00,000",3.7 / 5,Based on 77 User Reviews,Best in Infrastructure,#492th/500 in India for Engineering 2026,2026-06-07 14:24:17
#1736,"RN Modi Engineering College - [RMEC], Kota","Kota, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,90,000",N/A,N/A,2.9 / 5,Based on 7 User Reviews,N/A,N/A,2026-06-07 14:24:20
#1737,"The Techno School, Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,00,000",N/A,N/A,3.8 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:24:22
#1738,"Gargi Memorial Institute of Technology - [GMIT], Kolkata","Kolkata, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,43,700","₹ 3,26,000","₹ 7,02,000",4 / 5,Based on 147 User Reviews,Best in Academics,#91th/175 in India for Engineering 2026,2026-06-07 14:24:25
#1739,"Rayat Bahra Patiala Campus, Patiala","Patiala, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,20,000",N/A,N/A,3.4 / 5,Based on 8 User Reviews,Best in Accomodation,N/A,2026-06-07 14:24:28
#1740,"KMEA Engineering College - [KMEA EC], Aluva","Aluva, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,63,500",N/A,N/A,4.1 / 5,Based on 43 User Reviews,Best in Social Life,N/A,2026-06-07 14:24:31
