CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#281,"Lakshmi Narain College of Technology - [LNCT], Bhopal","Bhopal, Madhya Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,94,400","₹ 5,50,000","₹ 12,00,000",3.8 / 5,Based on 621 User Reviews,Best in Placements,#68th/269 in India for Engineering 2025,2026-06-07 22:33:44
#282,"RVS College of Engineering and Technology - [RVSCET], Jamshedpur","Jamshedpur, Jharkhand",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,46,000","₹ 10,00,000",N/A,3.8 / 5,Based on 112 User Reviews,Best in Faculty,N/A,2026-06-07 22:33:48
#283,"Bineswar Brahma Engineering College- [BBEC], Kokrajhar","Kokrajhar, Assam",AICTE Approved,N/A,N/A,BE Civil Engineering,"₹ 79,600",N/A,N/A,3.6 / 5,Based on 50 User Reviews,Best in Academics,N/A,2026-06-07 22:33:52
#284,"Amity University, Raipur","Raipur, Chhattisgarh","COA, BCI, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 7,28,000","₹ 24,00,000",N/A,3.8 / 5,Based on 104 User Reviews,Best in Social Life,#129th/269 in India for Engineering 2025,2026-06-07 22:33:58
#285,"ICL Institute of Engineering and Technology, Ambala","Ambala, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,40,000",N/A,N/A,1.7 / 5,Based on 1 User Reviews,Best in Academics,N/A,2026-06-07 22:34:02
#286,"Manav Bharti University - [MBU], Solan","Solan, Himachal Pradesh","AICTE, UGC Approved",B,N/A,B.Tech Computer Science and Engineering,"₹ 3,60,000",N/A,N/A,3.5 / 5,Based on 6 User Reviews,Best in Infrastructure,N/A,2026-06-07 22:34:06
#287,"Shri Shankaracharya Group of Institutions - [SSGI], Bhilai","Bhilai, Chhattisgarh","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 3,15,400","₹ 5,75,000","₹ 15,00,000",3.5 / 5,Based on 108 User Reviews,Best in Social Life,#79th/218 in India for Engineering 2021,2026-06-07 22:34:11
#288,"Bhoj Reddy Engineering College for Women, Hyderabad","Hyderabad, Telangana","AICTE, UGC Approved",A,527/1000,B.Tech Electronics & Communication Engineering,"₹ 3,22,000","₹ 9,12,000","₹ 24,00,000",4.2 / 5,Based on 183 User Reviews,Best in Infrastructure,#460th/500 in India for Engineering 2026,2026-06-07 22:34:17
#289,"Raak College of Engineering and Technology, Pondicherry","Pondicherry, Puducherry",AICTE Approved,N/A,N/A,B.Tech Data Science and Artificial Intelligence,"₹ 1,52,000","₹ 4,00,000","₹ 7,00,000",4 / 5,Based on 6 User Reviews,Best in Placements,N/A,2026-06-07 22:34:22
#290,"Bhagwan Parshuram Institute of Technology - [BPIT], New Delhi","New Delhi, Delhi NCR","AICTE, NBA Approved",N/A,601/1000,B.Tech Computer Science and Engineering,"₹ 9,22,185","₹ 9,02,000","₹ 51,00,000",3.7 / 5,Based on 250 User Reviews,Best in Academics,#342th/500 in India for Engineering 2026,2026-06-07 22:34:27
#291,"Shri Shankaracharya Institute of Professional Management and Technology - [SSIPMT], Raipur","Raipur, Chhattisgarh","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 3,38,600","₹ 6,00,000","₹ 44,00,000",4.4 / 5,Based on 222 User Reviews,Best in Faculty,N/A,2026-06-07 22:34:32
#292,"Assam down town University - [ADTU], Guwahati","Guwahati, Assam","AICTE, PCI, INC, IAP, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 5,70,000","₹ 4,50,000","₹ 12,76,000",4 / 5,Based on 135 User Reviews,Best in Social Life,N/A,2026-06-07 22:34:36
#293,"Kakatiya Institute of Technology & Science - [KITSW], Warangal","Warangal, Telangana","AICTE, NBA Approved",A,553/1000,B.Tech Computer Science and Engineering,"₹ 5,02,000","₹ 14,00,000",N/A,4.1 / 5,Based on 323 User Reviews,Best in Faculty,#417th/500 in India for Engineering 2026,2026-06-07 22:34:42
#294,"Regency Institute of Technology, Yanam","Yanam, Puducherry",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 1,65,052",N/A,N/A,2.8 / 5,Based on 9 User Reviews,N/A,N/A,2026-06-07 22:34:46
#295,"Cambridge Institute of Technology - [CIT], Ranchi","Ranchi, Jharkhand",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,35,200","₹ 15,00,000",N/A,3.5 / 5,Based on 52 User Reviews,Best in Academics,#122th/216 in India for Engineering 2022,2026-06-07 22:34:51
#296,"Guru Tegh Bahadur Institute of Technology - [GTBIT], New Delhi","New Delhi, Delhi NCR",AICTE Approved,A,531/1000,B.Tech Computer Science and Engineering,"₹ 7,14,800","₹ 12,90,000","₹ 63,00,000",3.7 / 5,Based on 264 User Reviews,Best in Social Life,#447th/500 in India for Engineering 2026,2026-06-07 22:34:56
