CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1831,"Samalkha Group of Institutions - [SGI], Panipat","Panipat, Haryana","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,04,200","₹ 38,00,000",N/A,3.2 / 5,Based on 24 User Reviews,Best in Faculty,N/A,2026-06-07 14:28:51
#1832,"Jaipur Engineering College - [JEC], Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,93,600","₹ 4,20,000","₹ 12,00,000",4 / 5,Based on 102 User Reviews,Best in Social Life,N/A,2026-06-07 14:29:19
#1833,"Patiala Institute of Engineering and Technology for Women, Patiala","Patiala, Punjab",N/A,N/A,N/A,BE Computer Science And Engineering,"₹ 3,66,000",N/A,N/A,3.6 / 5,Based on 2 User Reviews,Best in Academics,N/A,2026-06-07 14:30:58
#1834,"Arasu Engineering College - [AEC], Kumbakonam","Kumbakonam, Tamil Nadu",AICTE Approved,B,N/A,BE Civil Engineering,"₹ 3,48,000",N/A,N/A,3 / 5,Based on 12 User Reviews,Best in Faculty,#104th/314 in India for Engineering 2024,2026-06-07 14:31:02
#1835,"Holy Grace Academy of Engineering - [HGAE], Thrissur","Thrissur, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,40,000","₹ 5,00,000","₹ 10,00,000",4.3 / 5,Based on 9 User Reviews,Best in Faculty,N/A,2026-06-07 14:31:06
#1836,"DPG Degree College - [DPGDC], Gurgaon","Gurgaon, Haryana","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 4,40,000","₹ 8,40,000",N/A,4 / 5,Based on 61 User Reviews,Best in Faculty,N/A,2026-06-07 14:31:10
#1837,"RIMT Institute of Engineering & Technology - [RIMT IET], Gobindgarh","Gobindgarh, Punjab",AICTE Approved,N/A,N/A,B.Tech Biotechnology,"₹ 3,66,000","₹ 30,00,000",N/A,3.6 / 5,Based on 12 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:31:13
#1838,"Vaigai College of Engineering- [VCE], Madurai","Madurai, Tamil Nadu","AICTE, UGC Approved",N/A,N/A,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,4.1 / 5,Based on 5 User Reviews,Best in Academics,#100th/314 in India for Engineering 2024,2026-06-07 14:31:16
#1839,"Mohandas College of Engineering and Technology - [MCET], Thiruvananthapuram","Thiruvananthapuram, Kerala",AICTE Approved,A,N/A,B.Tech Mechanical Engineering,"₹ 5,02,000","₹ 5,00,000","₹ 12,00,000",3.6 / 5,Based on 46 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:31:19
#1840,"Baji Rout Memorial College, Bhubaneswar","Bhubaneswar, Odisha",UGC Approved,C,N/A,B.Tech + M.Tech Agricultural and Food Engineering + Engineering Entrepreneurship,--,N/A,N/A,3.4 / 5,Based on 7 User Reviews,N/A,N/A,2026-06-07 14:31:22
