CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1101,"Smt Radhikatai Pandav College of Engineering -[SRPCE], Nagpur","Nagpur, Maharashtra",AICTE Approved,B,N/A,BE Electronics & Telecom Engineering,"₹ 3,44,000",N/A,N/A,3.7 / 5,Based on 10 User Reviews,Best in Faculty,N/A,2026-06-07 13:51:26
#1102,"KLS Institute of Engineering and Technology -[KLSIET], Bijnor","Bijnor, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,44,800",N/A,N/A,3.8 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 13:51:31
#1103,"A1 Global Institute of Engineering & Technology, Prakasam","Prakasam, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 1,60,000",N/A,N/A,4 / 5,Based on 9 User Reviews,N/A,N/A,2026-06-07 13:51:35
#1104,"Shri Chhatrapati Shivaji Maharaj College of Engineering - [SCOEA] Nepti, Ahmednagar","Ahmednagar, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 2,20,000",N/A,N/A,3.3 / 5,Based on 6 User Reviews,Best in Faculty,N/A,2026-06-07 13:51:39
#1105,"Jawaharlal Nehru College of Technology - [JNCT], Rewa","Rewa, Madhya Pradesh",N/A,A+,N/A,BE Computer Science And Engineering,"₹ 1,92,000",N/A,N/A,3.6 / 5,Based on 7 User Reviews,Best in Faculty,N/A,2026-06-07 13:51:43
#1106,"Vidya Niketan College of Engineering Sangamner, Ahmednagar","Ahmednagar, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 3,04,000",N/A,N/A,3.8 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 13:51:48
#1107,"Priyadarshini Institute of Technology and Science for Women - [PITW], Guntur","Guntur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 8,00,000",N/A,4.1 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 13:52:53
#1108,"R.R. Group of Institutions - [RRGI], Lucknow","Lucknow, Uttar Pradesh","NCTE, AICTE, COA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,02,300","₹ 4,00,000","₹ 16,00,000",4 / 5,Based on 186 User Reviews,Best in Academics,N/A,2026-06-07 13:52:58
#1109,"Vilasrao Deshmukh Foundation Group of Institutions, School of Engineering & Technology and School of Pharmacy - [VDFGI], Latur","Latur, Maharashtra",N/A,N/A,N/A,B.Tech Computer Engineering,"₹ 2,14,000",N/A,N/A,3.4 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 13:53:02
#1110,"Shri Ram Institute of Technology - [SRIT], Jabalpur","Jabalpur, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 10,00,000","₹ 80,00,000",4.1 / 5,Based on 110 User Reviews,Best in Academics,#196th/269 in India for Engineering 2025,2026-06-07 13:53:08
