CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#761,"Alpha College of Engineering & Technology - [ACET], Gandhinagar","Gandhinagar, Gujarat",AICTE Approved,N/A,N/A,BE Information Technology,"₹ 63,000",N/A,N/A,3.8 / 5,Based on 22 User Reviews,Best in Faculty,N/A,2026-06-07 13:03:56
#762,"Deogiri Institute of Engineering and Management Studies - [DIEMS], Aurangabad","Aurangabad, Maharashtra","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 3,36,672","₹ 4,00,000","₹ 12,00,000",3.7 / 5,Based on 70 User Reviews,Best in Academics,#89th/170 in India for Engineering 2023,2026-06-07 13:04:02
#763,"Cauvery Institute of Technology - [CIT], Mandya","Mandya, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 8,80,000",N/A,N/A,3.9 / 5,Based on 11 User Reviews,Best in Social Life,N/A,2026-06-07 13:04:06
#764,"Guntur Engineering College - [GEC], Guntur","Guntur, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 3,00,000","₹ 6,00,000",3.6 / 5,Based on 22 User Reviews,Best in Academics,N/A,2026-06-07 13:04:11
#765,"Anjuman Institute of Technology and Management - [AITM], Bhatkal","Bhatkal, Karnataka",AICTE Approved,B+,N/A,BE Computer Science And Engineering,"₹ 4,49,640","₹ 7,20,000",N/A,3.6 / 5,Based on 17 User Reviews,N/A,N/A,2026-06-07 13:04:16
#766,"SSLD Varshney Engineering College [SSLD], Aligarh","Aligarh, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,44,800",N/A,N/A,4.8 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 13:04:22
#767,"Parvatibai Genba Moze College of Engineering - [PGMCOE], Pune","Pune, Maharashtra",AICTE Approved,B,N/A,BE Mechanical Engineering,"₹ 1,96,000","₹ 15,00,000",N/A,3.4 / 5,Based on 36 User Reviews,Best in Academics,N/A,2026-06-07 13:04:27
#768,"Princeton Institute of Engineering and Technology for Women - [PETW], Hyderabad","Hyderabad, Telangana",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 2,93,000",N/A,N/A,3 / 5,Based on 15 User Reviews,Best in Social Life,N/A,2026-06-07 13:04:31
#769,"Lingarajappa Engineering College, Bidar","Bidar, Karnataka",AICTE Approved,N/A,N/A,BE Electronics & Communication Engineering,"₹ 6,40,000","₹ 9,00,000",N/A,3.4 / 5,Based on 10 User Reviews,Best in Academics,N/A,2026-06-07 13:04:36
#770,"Infinity Management and Engineering College - [IMEC], Sagar","Sagar, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 1,92,000",N/A,N/A,4.3 / 5,Based on 2 User Reviews,Best in Academics,N/A,2026-06-07 13:04:41
