CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1941,"KC College of Engineering and Information Technology, Nawanshahr","Nawanshahr, Punjab",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 3,66,000",N/A,N/A,3.7 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 14:36:35
#1942,"KPR Institute of Engineering & Technology - [KPRIET], Coimbatore","Coimbatore, Tamil Nadu","AICTE, UGC, NBA Approved",A,668/1000,BE Electronics & Communication Engineering,"₹ 3,87,600","₹ 4,80,000","₹ 54,00,000",4.4 / 5,Based on 115 User Reviews,Best in Infrastructure,#231th/500 in India for Engineering 2026,2026-06-07 14:36:38
#1943,"MGM College of Engineering & Technology, Ernakulam","Ernakulam, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000",N/A,N/A,3.5 / 5,Based on 14 User Reviews,Best in Academics,N/A,2026-06-07 14:36:41
#1944,"Ajmer Institute of Technology, Ajmer","Ajmer, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Information Technology,--,N/A,N/A,3.1 / 5,Based on 4 User Reviews,Best in Academics,N/A,2026-06-07 14:36:44
#1945,"Neotia Institute of Technology Management and Science - [NITMAS], Kolkata","Kolkata, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,37,700",N/A,N/A,3.9 / 5,Based on 18 User Reviews,Best in Social Life,N/A,2026-06-07 14:36:47
#1946,"DMI College of Engineering - [DMICE], Chennai","Chennai, Tamil Nadu","AICTE, NBA Approved",N/A,N/A,B.Tech Information Technology,"₹ 3,48,000",N/A,N/A,3.8 / 5,Based on 96 User Reviews,Best in Academics,#264th/269 in India for Engineering 2025,2026-06-07 14:36:50
#1947,"Sree Narayana Institute of Technology - [SNIT], Adoor","Adoor, Kerala",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 5,02,000",N/A,N/A,3.6 / 5,Based on 8 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:36:53
#1948,"NC College of Engineering, Panipat","Panipat, Haryana",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 3,83,020",N/A,N/A,3.3 / 5,Based on 11 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:36:56
#1949,"St Margaret Engineering College, Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 6,47,500",N/A,N/A,3 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 14:36:59
#1950,"Indic Institute of Design and Research - [IIDR], Khorda","Khorda, Odisha",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,56,000",N/A,N/A,3.5 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:37:02
