CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1551,"Jyothi Engineering College Cheruthuruthy - [JECC], Thrissur","Thrissur, Kerala",AICTE Approved,B+,N/A,B.Tech Computer Science and Engineering,"₹ 4,02,000",N/A,N/A,3.9 / 5,Based on 88 User Reviews,N/A,N/A,2026-06-07 14:15:50
#1552,"The Technological Institute of Textile and Sciences - [TITS], Bhiwani","Bhiwani, Haryana",AICTE Approved,B++,N/A,B.Tech Computer Engineering,"₹ 5,77,035",N/A,N/A,3.9 / 5,Based on 60 User Reviews,Best in Faculty,N/A,2026-06-07 14:15:53
#1553,"Rajasthan Institute of Engineering and Technology - [RIET], Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,49,500","₹ 8,00,000","₹ 70,00,000",3.7 / 5,Based on 48 User Reviews,Best in Faculty,N/A,2026-06-07 14:15:56
#1554,"Gurukula Institute of Technology - [GIT], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,80,000",N/A,N/A,2.9 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:15:58
#1555,"Institute of Science & Technology - [IST] Paschim Medinipur, Chandrakona","Chandrakona, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,--,"₹ 4,50,000","₹ 5,25,000",3.1 / 5,Based on 4 User Reviews,Best in Faculty,N/A,2026-06-07 14:16:01
#1556,"Punjab College of Technical Education - [PCTE], Ludhiana","Ludhiana, Punjab","AICTE, UGC Approved",N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 3,89,600","₹ 6,00,000","₹ 70,00,000",4 / 5,Based on 57 User Reviews,N/A,N/A,2026-06-07 14:16:04
#1557,"Kruti Institute of Technology and Engineering - [KITE], Raipur","Raipur, Chhattisgarh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,--,N/A,N/A,4 / 5,Based on 4 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:16:06
#1558,"Vidya Vihar Institute of Technology - [VVIT], Purnea","Purnea, Bihar",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 3,00,000",N/A,N/A,3.5 / 5,Based on 22 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:16:09
#1559,"ICFAI University, Jaipur","Jaipur, Rajasthan","PCI, BCI, UGC, AIU Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,70,000","₹ 10,50,000",N/A,4.1 / 5,Based on 55 User Reviews,Best in Faculty,#105th/200 in India for Engineering 2020,2026-06-07 14:16:12
#1560,"Temple City Institute of Technology & Engineering - [TITE], Khorda","Khorda, Odisha","AICTE, UGC Approved",N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,16,000",N/A,N/A,3.9 / 5,Based on 17 User Reviews,Best in Faculty,N/A,2026-06-07 14:16:15
