CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1801,"College of Engineering And Management, Kolaghat, Medinipur","Medinipur, West Bengal","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,25,400","₹ 12,50,000",N/A,4 / 5,Based on 147 User Reviews,Best in Social Life,N/A,2026-06-07 14:27:22
#1802,"Tawi Engineering College - [TEC], Pathankot","Pathankot, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000",N/A,N/A,3.5 / 5,Based on 4 User Reviews,Best in Faculty,N/A,2026-06-07 14:27:24
#1803,"V V College of Engineering, Tirunelveli","Tirunelveli, Tamil Nadu",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 3,48,000",N/A,N/A,4.1 / 5,Based on 6 User Reviews,Best in Infrastructure,#91th/314 in India for Engineering 2024,2026-06-07 14:27:27
#1804,"KMCT College of Engineering for Women Manassery, Kozhikode","Kozhikode, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000",N/A,N/A,2.5 / 5,Based on 1 User Reviews,Best in Academics,N/A,2026-06-07 14:27:30
#1805,"Amrita Vishwa Vidyapeetham, Faridabad","Faridabad, Haryana",UGC Approved,A++,606/1000,B.Tech Artificial Intelligence & Data Science,"₹ 24,00,000",N/A,N/A,4 / 5,Based on 1 User Reviews,N/A,#333th/500 in India for Engineering 2026,2026-06-07 14:27:33
#1806,"Dr Radhakrishnan Institute of Technology - [DRIT], Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,80,000",N/A,N/A,3.6 / 5,Based on 4 User Reviews,N/A,N/A,2026-06-07 14:27:36
#1807,"Adamas University, Kolkata","Kolkata, West Bengal","NCTE, AICTE, PCI, BCI, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 8,90,000","₹ 8,50,000","₹ 1,00,00,000",3.9 / 5,Based on 250 User Reviews,Best in Infrastructure,#79th/173 in India for Engineering 2024,2026-06-07 14:27:39
#1808,"Aryans College of Engineering, Chandigarh","Chandigarh, Chandigarh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,66,000",N/A,N/A,2.8 / 5,Based on 4 User Reviews,Best in Social Life,N/A,2026-06-07 14:27:41
#1809,"Sri Krishna College of Technology - [SKCT], Coimbatore","Coimbatore, Tamil Nadu","AICTE, UGC, NBA Approved",A,619/1000,BE Computer Science And Engineering,"₹ 6,09,200","₹ 44,00,000",N/A,4.1 / 5,Based on 243 User Reviews,Best in Infrastructure,#309th/500 in India for Engineering 2026,2026-06-07 14:27:44
#1810,"Bengal Institute of Technology and Management - [BITM], Santiniketan","Santiniketan, West Bengal","AICTE, UGC, MHRD Approved",B,N/A,B.Tech Computer Science and Engineering,"₹ 3,84,000","₹ 3,40,000","₹ 8,00,000",3.5 / 5,Based on 149 User Reviews,Best in Faculty,N/A,2026-06-07 14:27:48
