CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1641,"Modern Institute of Technology and Management - [MITM], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,26,000",N/A,N/A,4 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:19:53
#1642,"Siliguri Institute of Technology - [SIT], Darjeeling","Darjeeling, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,83,800","₹ 5,27,000","₹ 47,00,000",3.8 / 5,Based on 140 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:19:56
#1643,"Shaheed Udham Singh College of Engineering and Technology - [SUSCET], Mohali","Mohali, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,20,000",N/A,N/A,3.7 / 5,Based on 28 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:19:59
#1644,"A.K.T. Memorial College of Engineering & Technology, Kallakurichi","Kallakurichi, Tamil Nadu",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 3,48,000",N/A,N/A,5 / 5,Based on 1 User Reviews,N/A,#206th/314 in India for Engineering 2024,2026-06-07 14:20:01
#1645,"Delhi Global Institute of Technology - [DGIT], Jhajjar","Jhajjar, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,00,000",N/A,N/A,4.3 / 5,Based on 5 User Reviews,Best in Faculty,N/A,2026-06-07 14:20:04
#1646,"Shri Shankaracharya Institute of Engineering & Technology - [SSIET], Durg","Durg, Chhattisgarh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,14,730",N/A,N/A,3.6 / 5,Based on 3 User Reviews,Best in Placements,#70th/100 in India for Engineering 2021,2026-06-07 14:20:06
#1647,"Exalt Group of Institutions, Patna","Patna, Bihar",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 3,28,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:20:08
#1648,"Vedant College of Engineering & Technology - [VCET], Bundi","Bundi, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 2,47,500",N/A,N/A,3.9 / 5,Based on 20 User Reviews,Best in Faculty,N/A,2026-06-07 14:20:11
#1649,"Srinix College of Engineering - [SEC], Balasore","Balasore, Odisha","AICTE, NBA Approved",B+,N/A,B.Tech Civil Engineering,"₹ 1,80,000","₹ 3,40,000",N/A,4.1 / 5,Based on 11 User Reviews,N/A,N/A,2026-06-07 14:20:14
#1650,"Sanaka Educational Trust's Group of Institutions- [SETGOI], Durgapur","Durgapur, West Bengal","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 7,55,000","₹ 14,00,000",N/A,4 / 5,Based on 31 User Reviews,Best in Academics,N/A,2026-06-07 14:20:16
