CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1002,"Guru Nanak Institute of Engineering & Technology - [GNIET], Nagpur","Nagpur, Maharashtra","AICTE, UGC Approved",B,N/A,BE Computer Science And Engineering,"₹ 2,40,000",N/A,N/A,3.7 / 5,Based on 24 User Reviews,Best in Academics,N/A,2026-06-07 23:40:37
#1003,"Siddharth Institute of Engineering & Technology - [SIETK], Tirupati","Tirupati, Andhra Pradesh","AICTE, UGC, NBA Approved",A+,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,61,600","₹ 5,05,000","₹ 40,00,000",4 / 5,Based on 84 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:40:41
#1004,"Malla Reddy College of Engineering and Technology- [MRCET], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A,514/1000,B.Tech Computer Science and Engineering,"₹ 4,46,000",N/A,N/A,4 / 5,Based on 276 User Reviews,Best in Academics,#489th/500 in India for Engineering 2026,2026-06-07 23:40:44
#1005,"MS Bidve Engineering College, Latur","Latur, Maharashtra","AICTE, NBA Approved",B+,N/A,B.Tech Computer Science and Engineering,"₹ 3,86,004",N/A,N/A,3.7 / 5,Based on 22 User Reviews,Best in Faculty,N/A,2026-06-07 23:40:48
#1006,"Sri Aurobindo Institute of Technology - [SAIT], Indore","Indore, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,16,000","₹ 5,00,000","₹ 12,00,000",3.7 / 5,Based on 157 User Reviews,Best in Infrastructure,#95th/175 in India for Engineering 2026,2026-06-07 23:40:52
#1007,"Malineni Lakshmaiah Womens Engineering College, Guntur","Guntur, Andhra Pradesh","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 2,08,400","₹ 6,50,000",N/A,4.1 / 5,Based on 19 User Reviews,Best in Accomodation,N/A,2026-06-07 23:40:55
#1008,"Shivajirao S Jondhale College of Engineering - [SSJCE], Thane","Thane, Maharashtra",AICTE Approved,B+,N/A,BE Computer Engineering,"₹ 3,60,000",N/A,N/A,3.2 / 5,Based on 47 User Reviews,N/A,N/A,2026-06-07 23:40:58
#1009,"ACE Engineering College - [ACEEC], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering (Artificial Intelligence & Machine Learning),"₹ 4,40,000","₹ 4,50,000","₹ 46,38,000",3.9 / 5,Based on 196 User Reviews,Best in Faculty,#116th/147 in India for Engineering 2019,2026-06-07 23:41:01
#1010,"Aligarh College of Engineering and Technology - [ACET], Aligarh","Aligarh, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 2,00,000","₹ 4,00,000",3.3 / 5,Based on 47 User Reviews,Best in Academics,N/A,2026-06-07 23:41:06
#1011,"Raja Ratna Kakinada Institute of Technological Sciences - [KITS], Ramachandrapuram, Kakinada","Kakinada, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,4 / 5,Based on 6 User Reviews,Best in Faculty,N/A,2026-06-07 23:41:09
#1012,"Matoshri College of Engineering and Research Centre - [MCOERC] Eklahare, Nashik","Nashik, Maharashtra",AICTE Approved,B,N/A,BE Computer Engineering,"₹ 3,34,804",N/A,N/A,3.7 / 5,Based on 41 User Reviews,N/A,N/A,2026-06-07 23:41:12
#1013,"Sagar Institute of Research and Technology - [SIRT], Bhopal","Bhopal, Madhya Pradesh","AICTE, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 4,36,000","₹ 5,40,000","₹ 23,00,000",4.1 / 5,Based on 269 User Reviews,Best in Infrastructure,#223th/269 in India for Engineering 2025,2026-06-07 23:41:16
#1014,"Mina Institute of Engineering and Technology for Women, Nalgonda","Nalgonda, Telangana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,28,500","₹ 2,50,000",N/A,4.7 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 23:41:19
#1015,"N.B. Navale Sinhgad College of Engineering, Solapur","Solapur, Maharashtra",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 3,82,000","₹ 3,50,000","₹ 12,50,000",4.3 / 5,Based on 21 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:41:22
#1016,"Rajamahendri Institute Of Engineering & Technology- [RIET], East Godavari","East Godavari, Andhra Pradesh","AICTE, UGC Approved",B++,N/A,B.Tech Computer Science and Engineering,"₹ 1,64,000",N/A,N/A,3.3 / 5,Based on 15 User Reviews,N/A,N/A,2026-06-07 23:41:25
#1017,"Dev Bhoomi Group of Institutions - [DBGI], Saharanpur","Saharanpur, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,78,400",N/A,N/A,4.2 / 5,Based on 7 User Reviews,Best in Placements,N/A,2026-06-07 23:41:28
#1018,"Bomma Institute of Technology & Science - [BITS], Khammam","Khammam, Telangana",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 2,58,000",N/A,N/A,4 / 5,Based on 40 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:41:31
#1019,"Chhatrapati Shivaji Maharaj Institute of Technology - [CSMIT], Panvel","Panvel, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 2,40,000",N/A,N/A,2.9 / 5,Based on 9 User Reviews,Best in Faculty,#221th/284 in India for Engineering 2024,2026-06-07 23:41:34
#1020,"Medicaps University, Indore","Indore, Madhya Pradesh","AICTE, PCI, BCI, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 9,37,000","₹ 6,50,000","₹ 52,00,000",3.8 / 5,Based on 627 User Reviews,Best in Infrastructure,#150th/246 in India for Engineering 2023,2026-06-07 23:41:38
#1021,"Mandava Institute Of Engineering And Technology - [MIET], Krishna","Krishna, Andhra Pradesh","AICTE, UGC Approved",A,N/A,B.Tech Civil Engineering,"₹ 1,60,000",N/A,N/A,3.9 / 5,Based on 6 User Reviews,Best in Academics,N/A,2026-06-07 23:41:41
