CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#2051,"Institute of Science and Technology (Klawad) - [ISTK], Yamuna Nagar","Yamuna Nagar, Haryana",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,80,000",N/A,N/A,2.5 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:44:41
#2052,"Radiant Institute of Engineering and Technology - [RIET], Abohar","Abohar, Punjab",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,66,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:44:44
#2053,"Madha Engineering College, Chennai","Chennai, Tamil Nadu",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 2,20,000",N/A,N/A,3.8 / 5,Based on 36 User Reviews,Best in Infrastructure,#188th/314 in India for Engineering 2024,2026-06-07 14:44:47
#2054,"Bhabha University - [BU], Bhopal","Bhopal, Madhya Pradesh","NCTE, DCI, AICTE, PCI, INC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,88,000","₹ 3,90,000","₹ 20,30,000",4.4 / 5,Based on 17 User Reviews,Best in Faculty,N/A,2026-06-07 14:44:51
#2055,"Kalpi Institute of Technology - [KIT], Ambala","Ambala, Haryana",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,--,N/A,N/A,4.1 / 5,Based on 4 User Reviews,N/A,N/A,2026-06-07 14:44:53
#2056,"Nathdwara Institute of Engineering and Technology - [NIET], Rajsamand","Rajsamand, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,00,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:44:56
#2057,"Vel Tech High Tech Dr.Rangarajan Dr.Sakunthala Engineering College, Chennai","Chennai, Tamil Nadu",AICTE Approved,A,N/A,BE Electronics & Communication Engineering,"₹ 3,48,000","₹ 3,00,000","₹ 7,00,000",3.8 / 5,Based on 89 User Reviews,Best in Faculty,#136th/200 in India for Engineering 2020,2026-06-07 14:45:00
#2058,"LNCT Group of Colleges -[LNCT], Bhopal","Bhopal, Madhya Pradesh","AICTE, MCI, UGC, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,77,600","₹ 4,66,000","₹ 45,00,000",3.6 / 5,Based on 1681 User Reviews,Best in Placements,N/A,2026-06-07 14:45:04
#2059,"B. M. Institute of Engineering and Technology - [BMIET], Sonepat","Sonepat, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,95,000","₹ 4,90,000","₹ 20,00,000",3.7 / 5,Based on 64 User Reviews,Best in Academics,N/A,2026-06-07 14:45:09
#2060,"Siddhivinayak College of Science and Higher Education, Alwar","Alwar, Rajasthan","NCTE, AICTE Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,15,500",N/A,N/A,4.4 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:45:12
