CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#751,"Gayatri Vidya Parishad College of Engineering For Women - [GVPW], Visakhapatnam","Visakhapatnam, Andhra Pradesh","AICTE, UGC, NBA Approved",A,625/1000,B.Tech Computer Science and Engineering,"₹ 4,20,000","₹ 21,83,000",N/A,3.8 / 5,Based on 91 User Reviews,Best in Academics,#297th/500 in India for Engineering 2026,2026-06-07 13:03:07
#752,"Pravara Rural Engineering College - [PREC] Loni, Ahmednagar","Ahmednagar, Maharashtra",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 5,08,000","₹ 13,18,000",N/A,3.9 / 5,Based on 45 User Reviews,Best in Academics,N/A,2026-06-07 13:03:12
#753,"VSM Institute of Technology - [VSMIT], Belgaum","Belgaum, Karnataka",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 4,49,640",N/A,N/A,3.2 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 13:03:16
#754,"Global Institute of Engineering and Technology -[GIET], Moinabad","Moinabad, Telangana","AICTE, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 2,86,000","₹ 3,00,000","₹ 3,60,000",3.5 / 5,Based on 29 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:03:22
#755,"ITM Vocational University - [ITMVU], Vadodara","Vadodara, Gujarat","AICTE, UGC Approved",B+,N/A,B.Tech Computer Science and Engineering,"₹ 2,92,000","₹ 4,00,000","₹ 12,00,000",3.8 / 5,Based on 43 User Reviews,Best in Academics,N/A,2026-06-07 13:03:27
#756,"G. Made Gowda Institute of Technology - [GMIT], Mandya","Mandya, Karnataka",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 8,60,000",N/A,N/A,3.9 / 5,Based on 15 User Reviews,Best in Academics,#158th/170 in India for Engineering 2023,2026-06-07 13:03:32
#757,"International School of Technology and Sciences for Women -[ISTS], East Godavari","East Godavari, Andhra Pradesh","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 2,04,400","₹ 9,50,000",N/A,4.1 / 5,Based on 13 User Reviews,Best in Academics,N/A,2026-06-07 13:03:37
#758,"Trinity College of Engineering and Research, Pune","Pune, Maharashtra",AICTE Approved,A+,N/A,B.Tech Civil Engineering,"₹ 4,09,050","₹ 3,68,000","₹ 36,00,000",4.2 / 5,Based on 143 User Reviews,Best in Infrastructure,#162th/175 in India for Engineering 2025,2026-06-07 13:03:42
#759,"Moodlakatte Institute of Technology, Kundapura","Kundapura, Karnataka",AICTE Approved,N/A,N/A,BE Electronics & Communication Engineering,"₹ 7,00,000","₹ 4,25,000",N/A,3.9 / 5,Based on 6 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:03:47
#760,"Guru Nanak Institute of Technology - [GNIT], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA, MHRD Approved",A+,N/A,B.Tech Computer Science and Engineering (Artificial Intelligence & Machine Learning),"₹ 4,80,000","₹ 30,00,000",N/A,3.8 / 5,Based on 290 User Reviews,Best in Infrastructure,#142th/173 in India for Engineering 2024,2026-06-07 13:03:52
