CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1781,"Adesh Institute of Technology - [AIT], Mohali","Mohali, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000",N/A,N/A,3.4 / 5,Based on 14 User Reviews,N/A,N/A,2026-06-07 14:26:26
#1782,"St Joseph College of Engineering, Chennai","Chennai, Tamil Nadu","AICTE, NBA Approved",A+,661/1000,B.Tech Information Technology,"₹ 2,20,000","₹ 5,00,000","₹ 47,00,000",4.1 / 5,Based on 101 User Reviews,Best in Accomodation,#235th/500 in India for Engineering 2026,2026-06-07 14:26:29
#1783,"M Dasan Institute of Technology - [MDIT], Kozhikode","Kozhikode, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000",N/A,N/A,3.6 / 5,Based on 22 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:26:32
#1784,"Sat Kabir Institute of Technology and Management - [SKITM], Jhajjar","Jhajjar, Haryana","AICTE, UGC Approved",N/A,N/A,B.Tech Civil Engineering,"₹ 2,76,000",N/A,N/A,2.8 / 5,Based on 5 User Reviews,Best in Faculty,N/A,2026-06-07 14:26:34
#1785,"Jaipur Institute of Technology Group of Institution, Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,15,500",N/A,N/A,3 / 5,Based on 7 User Reviews,N/A,N/A,2026-06-07 14:26:36
#1786,"Mallabhum Institute of Technology - [MIT], Bishnupur","Bishnupur, West Bengal",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 3,46,050","₹ 2,80,000","₹ 9,50,000",3.4 / 5,Based on 30 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:26:39
#1787,"Shiv Shankar Institute of Engineering & Technology - [SSIET], Amritsar","Amritsar, Punjab",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 3,66,000",N/A,N/A,2.8 / 5,Based on 4 User Reviews,Best in Faculty,N/A,2026-06-07 14:26:42
#1788,"RRASE College of Engineering, Chennai","Chennai, Tamil Nadu",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,3.9 / 5,Based on 6 User Reviews,Best in Faculty,#292th/314 in India for Engineering 2024,2026-06-07 14:26:45
#1789,"Rajadhani Institute of Engineering and Technology - [RIET] Attinga, Thiruvananthapuram","Thiruvananthapuram, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering (Artificial Intelligence & Machine Learning),"₹ 5,02,000",N/A,N/A,4 / 5,Based on 39 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:26:47
#1790,"Chartered Institute of Technology- [CIT], Sirohi","Sirohi, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,00,000","₹ 1,92,000","₹ 3,00,000",3.6 / 5,Based on 16 User Reviews,Best in Faculty,N/A,2026-06-07 14:26:50
