CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#701,"Dr. T. Thimmaiah Institute of Technology - [DRTTIT], Kolar","Kolar, Karnataka","AICTE, NBA Approved",N/A,N/A,BE Computer Science And Engineering,"₹ 4,49,640",N/A,N/A,3.7 / 5,Based on 22 User Reviews,Best in Infrastructure,N/A,2026-06-07 12:59:10
#702,"Indira Institute of Technology & Sciences - [IITM], Prakasam","Prakasam, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,3.9 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 12:59:14
#703,"Sri Chaitanya Technical Campus, Ibrahimpatnam, Hyderabad","Hyderabad, Telangana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,53,000","₹ 9,00,000",N/A,3.3 / 5,Based on 19 User Reviews,N/A,N/A,2026-06-07 12:59:19
#704,"SLN College of Engineering, Raichur","Raichur, Karnataka",AICTE Approved,B+,N/A,BE Electronics & Communication Engineering,"₹ 4,40,600","₹ 7,80,000",N/A,3.1 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 12:59:23
#705,"Arham Veeraytan Institute of Engineering, Technology & Research Kutch, Mandvi","Mandvi, Gujarat",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 66,000",N/A,N/A,5 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 12:59:27
#706,"Babu Banarasi Das Institute of Technology & Management - [BBDITM], Lucknow","Lucknow, Uttar Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,23,072","₹ 4,00,000","₹ 10,00,000",3.7 / 5,Based on 199 User Reviews,Best in Social Life,N/A,2026-06-07 12:59:32
#707,"Vijaya Vittala Institute of Technology- [VVIT], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 8,00,000","₹ 4,30,000","₹ 15,00,000",3.5 / 5,Based on 43 User Reviews,Best in Faculty,N/A,2026-06-07 12:59:37
#708,"Bhopal Institute of Technology & Science - [BITS], Bhopal","Bhopal, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,20,000","₹ 3,50,000","₹ 8,00,000",2.8 / 5,Based on 21 User Reviews,Best in Academics,N/A,2026-06-07 12:59:43
#709,"BVC College of Engineering, East Godavari","East Godavari, Andhra Pradesh","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,72,000","₹ 6,00,000","₹ 10,80,000",3.5 / 5,Based on 36 User Reviews,Best in Faculty,N/A,2026-06-07 12:59:48
#710,"Achutha Institute of Technology - [AIT], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,B.Tech Aeronautical Engineering,"₹ 4,49,640",N/A,N/A,3.4 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 12:59:52
