CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1871,"Lingaya's Vidyapeeth, Faridabad","Faridabad, Haryana","NCTE, AICTE, COA, PCI, BCI Approved",B,N/A,B.Tech Computer Science and Engineering,"₹ 4,45,000","₹ 15,00,000",N/A,3.7 / 5,Based on 273 User Reviews,Best in Social Life,#173th/269 in India for Engineering 2025,2026-06-07 14:32:55
#1872,"Anand International College of Engineering, Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,93,600","₹ 6,00,000","₹ 18,00,000",4 / 5,Based on 80 User Reviews,Best in Infrastructure,#44th/175 in India for Engineering 2025,2026-06-07 14:33:00
#1873,"Punjab College of Engineering and Technology - [PCET], Mohali","Mohali, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000",N/A,N/A,3.3 / 5,Based on 10 User Reviews,N/A,N/A,2026-06-07 14:33:03
#1874,"Mepco Schlenk Engineering College, Sivakasi","Sivakasi, Tamil Nadu","AICTE, NBA Approved",A,655/1000,BE Mechanical Engineering,"₹ 9,76,000","₹ 11,40,000",N/A,4.1 / 5,Based on 72 User Reviews,Best in Infrastructure,#243th/500 in India for Engineering 2026,2026-06-07 14:33:07
#1875,"John Cox Memorial CSI Institute of Technology Kannammoola, Thiruvananthapuram","Thiruvananthapuram, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000","₹ 2,40,000",N/A,3.1 / 5,Based on 7 User Reviews,Best in Faculty,N/A,2026-06-07 14:33:10
#1876,"SLBS Engineering College, Jodhpur","Jodhpur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 80,000",N/A,N/A,3.9 / 5,Based on 5 User Reviews,Best in Faculty,N/A,2026-06-07 14:33:12
#1877,"Padmanava College of Engineering - [PCE], Rourkela","Rourkela, Odisha",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,97,500",N/A,N/A,3.3 / 5,Based on 15 User Reviews,N/A,N/A,2026-06-07 14:33:15
#1878,"Bengal College of Engineering - [BCE], Durgapur","Durgapur, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,46,000",N/A,N/A,3.1 / 5,Based on 13 User Reviews,Best in Academics,N/A,2026-06-07 14:33:18
#1879,"Nelliandavar Institute of Technology - [NIT], Ariyalur","Ariyalur, Tamil Nadu",AICTE Approved,N/A,N/A,BE Artificial Intelligence and Data Science,"₹ 2,20,000",N/A,N/A,N/A,N/A,N/A,#276th/314 in India for Engineering 2024,2026-06-07 14:33:20
#1880,"Travancore Engineering College - [TEC] Oyoor, Kollam","Kollam, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000",N/A,N/A,4.3 / 5,Based on 2 User Reviews,Best in Placements,N/A,2026-06-07 14:33:23
