CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1921,"Somany Institute of Technology and Management - [SITM], Rewari","Rewari, Haryana",AICTE Approved,A++,N/A,B.Tech Printing Technology,"₹ 3,02,820",N/A,N/A,3.8 / 5,Based on 10 User Reviews,Best in Academics,N/A,2026-06-07 14:35:32
#1922,"Marwar Engineering College and Research Centre - [MECRC], Jodhpur","Jodhpur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,93,000",N/A,N/A,2.8 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 14:35:35
#1923,"Rayat Bahra College of Engineering and Nano Technology for Women - [RBCENTW], Hoshiarpur","Hoshiarpur, Punjab",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,66,000","₹ 2,00,000","₹ 5,00,000",4.6 / 5,Based on 2 User Reviews,Best in Social Life,N/A,2026-06-07 14:35:39
#1924,"Malabar College of Engineering and Technology - [MCET], Thrissur","Thrissur, Kerala","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,3.2 / 5,Based on 12 User Reviews,N/A,N/A,2026-06-07 14:35:41
#1925,"Saroj Mohan Institute of Technology - [SMIT], Hooghly","Hooghly, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,95,000",N/A,N/A,3.8 / 5,Based on 48 User Reviews,Best in Faculty,N/A,2026-06-07 14:35:44
#1926,"Rayat & Bahra College of Engineering & BioTechnology For Women - [RBCEBTW], Mohali","Mohali, Punjab",AICTE Approved,N/A,N/A,B.Tech Electronics Engineering,"₹ 3,66,000","₹ 2,00,000","₹ 5,00,000",2.9 / 5,Based on 1 User Reviews,Best in Placements,N/A,2026-06-07 14:35:48
#1927,"Prince Shri Venkateshwara Padmavathy Engineering College - [PSVPEC], Chennai","Chennai, Tamil Nadu",AICTE Approved,A++,631/1000,B.Tech Information Technology,"₹ 2,20,000","₹ 3,00,000","₹ 7,00,000",3.8 / 5,Based on 37 User Reviews,Best in Academics,#279th/500 in India for Engineering 2026,2026-06-07 14:35:51
#1928,"Baselios Mathews II College of Engineering - [BMCE], Kollam","Kollam, Kerala",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 5,02,000",N/A,N/A,3.8 / 5,Based on 19 User Reviews,Best in Faculty,N/A,2026-06-07 14:35:54
#1929,"BITS Engineering College - [BITSEC], Bhiwani","Bhiwani, Haryana","NCTE, AICTE Approved",N/A,N/A,B.Tech Mechanical Engineering,"₹ 2,22,000",N/A,N/A,3.8 / 5,Based on 6 User Reviews,Best in Academics,N/A,2026-06-07 14:35:57
#1930,"Bhartiya Institute of Engineering & Technology - [BIET], Sikar","Sikar, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 3,08,000","₹ 2,40,000","₹ 3,50,000",3.8 / 5,Based on 18 User Reviews,Best in Social Life,N/A,2026-06-07 14:36:01
