CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1281,"Rajendra Mane College of Engineering and Technology - [RMCET], Ratnagiri","Ratnagiri, Maharashtra",AICTE Approved,B+,N/A,BE Mechanical Engineering,"₹ 3,06,000","₹ 3,26,000","₹ 4,00,000",3.5 / 5,Based on 14 User Reviews,Best in Social Life,#267th/269 in India for Engineering 2025,2026-06-07 14:03:27
#1282,"Rakshpal Bahadur College of Engineering & Technology - [RBCET], Bareilly","Bareilly, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,00,000","₹ 3,50,000","₹ 7,32,000",4.1 / 5,Based on 22 User Reviews,Best in Social Life,N/A,2026-06-07 14:03:30
#1283,"Shri Tulja Bhavani College of Engineering - [STBCET], Osmanabad","Osmanabad, Maharashtra",AICTE Approved,B,N/A,B.Tech Electronics Engineering,"₹ 3,16,000",N/A,N/A,4.2 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:03:32
#1284,"Hon Shri Babanrao Pachpute Vichardhara Trust's Faculty of Engineering - [HSBPVTFE], Ahmednagar","Ahmednagar, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 3,70,000",N/A,N/A,3.4 / 5,Based on 9 User Reviews,N/A,N/A,2026-06-07 14:03:34
#1285,"Apollo Institute of Technology - [AIT], Kanpur","Kanpur, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,3.5 / 5,Based on 4 User Reviews,N/A,N/A,2026-06-07 14:03:37
#1286,"Yashoda Technical Campus - [YTC], Satara","Satara, Maharashtra","AICTE, PCI, NBA Approved",B+,N/A,BE Computer Engineering,"₹ 2,61,832","₹ 5,00,000","₹ 14,00,000",4 / 5,Based on 7 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:03:40
#1287,"Watumull Institute of Electronic Engineering and Computer Technology - [WIEECT], Mumbai","Mumbai, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 6,80,000",N/A,N/A,3 / 5,Based on 25 User Reviews,Best in Social Life,N/A,2026-06-07 14:03:42
#1288,"KIPM College of Engineering and Technology - [KIPM], Gorakhpur","Gorakhpur, Uttar Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,30,348","₹ 13,00,000",N/A,4 / 5,Based on 50 User Reviews,Best in Academics,N/A,2026-06-07 14:03:45
#1289,"Godavari College of Engineering - [GCOE], Jalgaon","Jalgaon, Maharashtra",AICTE Approved,B+,N/A,B.Tech Computer Engineering,"₹ 3,14,000","₹ 3,00,000","₹ 7,00,000",3.7 / 5,Based on 14 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:03:48
#1290,"Sanjeevan Engineering and Technology Institute - [SETI] Panhala, Kolhapur","Kolhapur, Maharashtra",AICTE Approved,B+,N/A,B.Tech Computer Science and Engineering,"₹ 4,00,000","₹ 3,64,000",N/A,2.9 / 5,Based on 4 User Reviews,N/A,N/A,2026-06-07 14:03:51
