CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1111,"Chaitanya Engineering College - [CEC], Visakhapatnam","Visakhapatnam, Andhra Pradesh","AICTE, NBA Approved",A+,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 1,60,000","₹ 6,00,000",N/A,3.4 / 5,Based on 83 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:53:13
#1112,"Jaywant College of Engineering and Management - [JCEM], Sangli","Sangli, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 2,10,000",N/A,N/A,2.5 / 5,Based on 5 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:53:17
#1113,"Sai Rajeswari Institute of Technology - [SRIT], Proddatur","Proddatur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 1,89,200","₹ 3,47,000","₹ 5,25,000",4.1 / 5,Based on 5 User Reviews,Best in Accomodation,N/A,2026-06-07 13:53:22
#1114,"Goel Institute of Technology & Management - [GITM], Lucknow","Lucknow, Uttar Pradesh","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,14,356","₹ 3,50,000","₹ 10,00,000",3.9 / 5,Based on 47 User Reviews,Best in Faculty,#129th/175 in India for Engineering 2026,2026-06-07 13:53:27
#1115,"Anjuman-I-Islam's Kalsekar Technical Campus - [AIKTC], Navi Mumbai","Navi Mumbai, Maharashtra","AICTE, COA, PCI Approved",B++,N/A,BE Computer Engineering,"₹ 4,34,000","₹ 3,50,000","₹ 5,50,000",3.7 / 5,Based on 52 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:53:32
#1116,"Thakur Shivkumarsingh Memorial Engineering College - [TSEC], Burhanpur","Burhanpur, Madhya Pradesh",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 1,92,000","₹ 2,50,000",N/A,4.2 / 5,Based on 5 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:53:37
#1117,"Chiranjeevi Reddy Institute of Engineering and Technology - [CRIT], Anantapur","Anantapur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 2,80,000","₹ 6,00,000",3.1 / 5,Based on 8 User Reviews,Best in Social Life,N/A,2026-06-07 13:53:41
#1118,"Vilasrao Deshmukh College of Engineering and Technology - [VDCET], Nagpur","Nagpur, Maharashtra",AICTE Approved,N/A,N/A,B.Tech Computer Engineering,"₹ 3,20,000",N/A,N/A,3.1 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 13:53:45
#1119,"Gokaran Narvadeshver Institute of Technology & Management - [GNITM], Barabanki","Barabanki, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,44,800",N/A,N/A,1.7 / 5,Based on 1 User Reviews,Best in Academics,N/A,2026-06-07 13:53:50
#1120,"Dr. Paul Raj Engineering College - [DPREC], East Godavari","East Godavari, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000",N/A,N/A,3 / 5,Based on 7 User Reviews,N/A,N/A,2026-06-07 13:53:54
