CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1441,"Ganga Institute of Technology and Management - [GITAM], Jhajjar","Jhajjar, Haryana","AICTE, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 4,56,000","₹ 5,50,000","₹ 1,20,00,000",4.1 / 5,Based on 114 User Reviews,Best in Academics,#39th/175 in India for Engineering 2026,2026-06-07 14:10:50
#1442,"Chouksey Engineering College - [CEC], Bilaspur","Bilaspur, Chhattisgarh","AICTE, PCI Approved",N/A,N/A,B.Tech Electronics & Telecommunication Engineering,"₹ 1,60,000","₹ 3,50,000","₹ 12,00,000",3.8 / 5,Based on 36 User Reviews,Best in Social Life,#229th/269 in India for Engineering 2025,2026-06-07 14:10:53
#1443,"Synergy Institute of Engineering and Technology - [SIET], Dhenkanal","Dhenkanal, Odisha","AICTE, UGC, NBA Approved",N/A,N/A,B.Tech Electrical Engineering,"₹ 3,02,000",N/A,N/A,3.5 / 5,Based on 38 User Reviews,Best in Faculty,N/A,2026-06-07 14:10:55
#1444,"Amritsar College of Engineering and Technology - [ACET], Amritsar","Amritsar, Punjab","AICTE, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 5,08,236","₹ 12,00,000","₹ 1,50,00,000",3.7 / 5,Based on 63 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:10:59
#1445,"Capital University - [CU], Kodarma","Kodarma, Jharkhand","AICTE, BCI, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,80,000","₹ 4,00,000","₹ 6,86,000",4.1 / 5,Based on 7 User Reviews,Best in Academics,N/A,2026-06-07 14:11:02
#1446,"Dronacharya College of Engineering - [DCE], Gurgaon","Gurgaon, Haryana","AICTE, UGC, NBA, MHRD Approved",B++,N/A,B.Tech Computer Science and Engineering,"₹ 5,09,200","₹ 7,00,000","₹ 12,00,000",4.3 / 5,Based on 287 User Reviews,Best in Faculty,N/A,2026-06-07 14:11:05
#1447,"Chhatrapati Shivaji Institute of Technology - [CSIT], Durg","Durg, Chhattisgarh","AICTE, NBA Approved",B,N/A,B.Tech Computer Science and Engineering,"₹ 3,00,000",N/A,N/A,3.7 / 5,Based on 56 User Reviews,Best in Infrastructure,#269th/286 in India for Engineering 2025,2026-06-07 14:11:07
#1448,"HiTech Institute of Technology - [HIT], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,56,000",N/A,N/A,3.5 / 5,Based on 5 User Reviews,Best in Social Life,N/A,2026-06-07 14:11:10
#1449,"L.B.S. College of Engineering - [LBSCEK], Kasaragod","Kasaragod, Kerala","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,15,000",N/A,N/A,3.9 / 5,Based on 102 User Reviews,Best in Social Life,N/A,2026-06-07 14:11:13
#1450,"Ramchandra Chandravansi University - [RCU], Palamu","Palamu, Jharkhand","NCTE, AICTE, INC, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,13,650",N/A,N/A,4.4 / 5,Based on 17 User Reviews,Best in Academics,N/A,2026-06-07 14:11:15
