CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1471,"SCMS School of Engineering and Technology - [SSET], Ernakulam","Ernakulam, Kerala","AICTE, NBA Approved",B++,N/A,B.Tech Computer Science and Engineering,"₹ 2,54,245","₹ 4,00,000","₹ 7,00,000",3.5 / 5,Based on 280 User Reviews,Best in Faculty,#124th/269 in India for Engineering 2025,2026-06-07 14:12:13
#1472,"Doon Valley Institute of Engineering and Technology - [DIET], Karnal","Karnal, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,06,000",N/A,N/A,2.8 / 5,Based on 11 User Reviews,N/A,N/A,2026-06-07 14:12:15
#1473,"Apex University - [AU], Jaipur","Jaipur, Rajasthan","NCTE, AICTE, RCI, PCI, INC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,00,000","₹ 6,00,000","₹ 36,00,000",4.2 / 5,Based on 80 User Reviews,Best in Accomodation,N/A,2026-06-07 14:12:18
#1474,"Bhadrak Institute of Engineering and Technology - [BIET], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 1,88,000",N/A,N/A,3.5 / 5,Based on 21 User Reviews,N/A,N/A,2026-06-07 14:12:20
#1475,"Shiva Group of Institutions, Bilaspur","Bilaspur, Himachal Pradesh","NCTE, AICTE, PCI, CCIM Approved",N/A,N/A,B.Tech Civil Engineering,"₹ 2,88,800",N/A,N/A,3 / 5,Based on 4 User Reviews,Best in Academics,N/A,2026-06-07 14:12:23
#1476,"Guru Nanak Institute of Technology - [GNIT], Kolkata","Kolkata, West Bengal","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 7,04,700","₹ 5,80,000","₹ 26,50,000",4.3 / 5,Based on 307 User Reviews,Best in Faculty,#250th/284 in India for Engineering 2024,2026-06-07 14:12:26
#1477,"Desh Bhagat Foundations Group of Institutions - [DBFGI], Moga","Moga, Punjab",AICTE Approved,B,N/A,B.Tech Civil Engineering,--,N/A,N/A,4 / 5,Based on 7 User Reviews,Best in Social Life,N/A,2026-06-07 14:12:29
#1478,"St. Joseph's College of Engineering and Technology - [SJCET] Palai, Kottayam","Kottayam, Kerala","AICTE, UGC, NBA Approved",A,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 4,20,000","₹ 3,00,000","₹ 8,00,000",3.6 / 5,Based on 63 User Reviews,N/A,N/A,2026-06-07 14:12:32
#1479,"MRK Institute of Engineering and Technology, Rewari","Rewari, Haryana",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 2,76,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 14:12:34
#1480,"NIIT University - [NU], Neemrana","Neemrana, Rajasthan",UGC Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 17,23,900","₹ 44,27,000",N/A,3.7 / 5,Based on 73 User Reviews,Best in Placements,#72th/173 in India for Engineering 2024,2026-06-07 14:12:36
