CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#622,"MVPS's Karmaveer Adv. Baburao Ganpatrao Thakare College of Engineering, Nashik","Nashik, Maharashtra","AICTE, NBA Approved",A++,587/1000,BE Computer Engineering,"₹ 6,20,000",N/A,N/A,4.1 / 5,Based on 90 User Reviews,Best in Social Life,#365th/500 in India for Engineering 2026,2026-06-07 23:13:22
#623,"City Engineering College - [CEC], Bangalore","Bangalore, Karnataka",AICTE Approved,B+,N/A,BE Computer Science And Engineering,"₹ 9,66,884","₹ 4,00,000","₹ 14,40,000",3.3 / 5,Based on 57 User Reviews,Best in Faculty,N/A,2026-06-07 23:13:28
#624,"Sree Dattha Institute of Engineering and Science - [SDES], Rangareddy","Rangareddy, Telangana","AICTE, PCI, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 3,86,000","₹ 14,00,000",N/A,4.1 / 5,Based on 114 User Reviews,Best in Infrastructure,#96th/175 in India for Engineering 2026,2026-06-07 23:13:34
#625,"ShriRam Group of Colleges - [SRGOC], Gwalior","Gwalior, Madhya Pradesh","AICTE, PCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,82,400","₹ 4,50,000","₹ 15,00,000",3.6 / 5,Based on 30 User Reviews,Best in Faculty,N/A,2026-06-07 23:14:04
#626,"Shroff S. R. Rotary Institute of Chemical Technology - [SRICT], Bharuch","Bharuch, Gujarat","AICTE, UGC Approved",B++,N/A,BE Chemical Engineering,"₹ 4,32,000","₹ 2,00,000","₹ 5,00,000",4.2 / 5,Based on 31 User Reviews,Best in Academics,N/A,2026-06-07 23:14:09
#627,"Proudhadeveraya Institute of Technology - [PDIT], Hospet","Hospet, Karnataka",AICTE Approved,B+,N/A,BE Computer Science And Engineering,"₹ 7,20,000",N/A,N/A,3.7 / 5,Based on 28 User Reviews,Best in Academics,N/A,2026-06-07 23:14:13
#628,"Sri Vasavi Institute of Engineering and Technology - [SVIET], Krishna","Krishna, Andhra Pradesh","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,3.7 / 5,Based on 22 User Reviews,N/A,N/A,2026-06-07 23:14:18
#629,"Bhivarabai Sawant College of Engineering & Research-[BSCOER] Narhe, Pune","Pune, Maharashtra",AICTE Approved,A,N/A,BE Electrical Engineering,"₹ 4,40,000",N/A,N/A,3.8 / 5,Based on 25 User Reviews,Best in Faculty,N/A,2026-06-07 23:14:22
#630,"Annamacharya Institute of Technology & Sciences - [AITS], Hyderabad","Hyderabad, Telangana",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 3,12,000","₹ 4,20,000","₹ 10,00,000",3.8 / 5,Based on 50 User Reviews,Best in Academics,N/A,2026-06-07 23:14:27
#631,"Dr. Subhash University, Junagadh","Junagadh, Gujarat","AICTE, PCI, INC, GNC, UGC Approved",N/A,N/A,B.Tech Computer Engineering,"₹ 3,53,000",N/A,N/A,4.1 / 5,Based on 42 User Reviews,Best in Faculty,N/A,2026-06-07 23:14:31
#632,"Sambhram Institute of Technology - [SAIT], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,BE Artificial Intelligence & Machine Learning,"₹ 4,09,640","₹ 20,00,000",N/A,3.6 / 5,Based on 97 User Reviews,Best in Academics,#224th/269 in India for Engineering 2025,2026-06-07 23:14:36
#633,"Delhi Technical Campus - [DTC], Greater Noida","Greater Noida, Uttar Pradesh","AICTE, COA, NBA Approved",A,509/1000,B.Tech Computer Science and Engineering,"₹ 6,24,400","₹ 6,00,000","₹ 24,60,000",3.5 / 5,Based on 193 User Reviews,Best in Academics,#499th/500 in India for Engineering 2026,2026-06-07 23:14:42
#634,"Dhanekula Institute of Engineering and Technology - [DIET], Vijayawada","Vijayawada, Andhra Pradesh","AICTE, NBA Approved",B+,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,3.9 / 5,Based on 49 User Reviews,Best in Accomodation,#137th/147 in India for Engineering 2019,2026-06-07 23:14:46
#635,"PDEA College of Engineering Manjari, Pune","Pune, Maharashtra","AICTE, NBA Approved",A,N/A,BE Computer Engineering,"₹ 3,96,000","₹ 4,20,000","₹ 12,00,000",3.7 / 5,Based on 82 User Reviews,Best in Academics,N/A,2026-06-07 23:14:52
#636,"Prashanti Institute of Technology and Science- [PITS], Ujjain","Ujjain, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 1,88,000",N/A,N/A,3.3 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 23:14:56
#637,"Sri Taralabalu Jagadguru Institute of Technology - [STJIT], Haveri","Haveri, Karnataka",AICTE Approved,N/A,N/A,BE Information Science & Engineering,"₹ 8,80,000",N/A,N/A,3.6 / 5,Based on 18 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:15:00
#638,"Samskruti College of Engineering and Technology -[SCET], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 2,88,000","₹ 3,10,000","₹ 5,00,000",3.8 / 5,Based on 117 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:15:05
#639,"DY Patil College of Engineering and Technology - [DYPCET], Kolhapur","Kolhapur, Maharashtra","AICTE, COA, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 4,96,000","₹ 7,08,333","₹ 8,50,000",3.9 / 5,Based on 88 User Reviews,Best in Academics,#222th/284 in India for Engineering 2024,2026-06-07 23:15:11
#640,"SEA College of Engineering and Technology - [SEACET], Bangalore","Bangalore, Karnataka","AICTE, NBA Approved",B++,N/A,BE Computer Science And Engineering,"₹ 8,80,000","₹ 4,20,000",N/A,3.5 / 5,Based on 40 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:15:15
#641,"ITM SLS Baroda University, Vadodara","Vadodara, Gujarat","PCI, GNC, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,00,000","₹ 4,50,000","₹ 32,00,000",4.1 / 5,Based on 171 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:15:20
