CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1661,"Yagyavalkya Institute of Technology - [YIT], Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 3,47,500",N/A,N/A,3.5 / 5,Based on 19 User Reviews,N/A,N/A,2026-06-07 14:20:45
#1662,"Gandhi Academy of Technology and Engineering - [GATE], Berhampur","Berhampur, Odisha","AICTE, NBA Approved",A,N/A,B.Tech Mechanical Engineering,"₹ 2,40,000",N/A,N/A,4.6 / 5,Based on 3 User Reviews,Best in Social Life,N/A,2026-06-07 14:20:47
#1663,"Pailan College of Management and Technology - [PCMT], Kolkata","Kolkata, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,50,000","₹ 3,00,000","₹ 8,00,000",3.4 / 5,Based on 34 User Reviews,Best in Faculty,N/A,2026-06-07 14:20:50
#1664,"Rayat Bahra Group of Institutions: Ropar Campus, Ropar","Ropar, Punjab","NCTE, AICTE, PCI, BCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,18,000","₹ 3,20,000","₹ 10,00,000",3.7 / 5,Based on 19 User Reviews,Best in Accomodation,N/A,2026-06-07 14:20:54
#1665,"Adhi College of Engineering and Technology - [ACET], Kanchipuram","Kanchipuram, Tamil Nadu",AICTE Approved,C,N/A,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,3.8 / 5,Based on 37 User Reviews,Best in Academics,#31th/314 in India for Engineering 2024,2026-06-07 14:20:57
#1666,"Mar Baselios Institute of Technology and Science - [MBITS], Ernakulam","Ernakulam, Kerala","AICTE, UGC, NBA Approved",B++,N/A,B.Tech Computer Science and Engineering,"₹ 3,60,000","₹ 3,50,000","₹ 44,00,000",4 / 5,Based on 40 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:21:01
#1667,"Vaish College of Engineering, Rohtak","Rohtak, Haryana","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,18,984",N/A,N/A,3.3 / 5,Based on 41 User Reviews,N/A,N/A,2026-06-07 14:21:03
#1668,"Chhattisgarh Agriculture Engineering College, Durg","Durg, Chhattisgarh",AICTE Approved,N/A,N/A,B.Tech Agricultural Engineering,--,N/A,N/A,2.7 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 14:21:06
#1669,"Roland Institute of Technology - [RIT], Berhampur","Berhampur, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,40,000",N/A,N/A,3.7 / 5,Based on 25 User Reviews,Best in Academics,N/A,2026-06-07 14:21:09
#1670,"Regent Education and Research Foundation - [RERF], Kolkata","Kolkata, West Bengal",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 3,54,200","₹ 3,60,000","₹ 12,40,000",3.8 / 5,Based on 53 User Reviews,Best in Faculty,N/A,2026-06-07 14:21:12
