CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1931,"Vivekananda Institute of Technology - [VIVTECH], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Electronics & Telecommunication Engineering,"₹ 2,52,000",N/A,N/A,3.5 / 5,Based on 2 User Reviews,Best in Faculty,N/A,2026-06-07 14:36:04
#1932,"St Soldier Institute of Engineering & Technology, Jalandhar","Jalandhar, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000",N/A,N/A,3.3 / 5,Based on 5 User Reviews,Best in Social Life,N/A,2026-06-07 14:36:07
#1933,"Sri Sairam Engineering College, Chennai","Chennai, Tamil Nadu","AICTE, NBA Approved",A+,624/1000,B.Tech Information Technology,"₹ 7,68,000","₹ 16,00,000",N/A,4.1 / 5,Based on 197 User Reviews,Best in Academics,#302th/500 in India for Engineering 2026,2026-06-07 14:36:10
#1934,"Jai Bharath College of Management and Engineering Technology - [JBCMET], Cochin","Cochin, Kerala",AICTE Approved,N/A,N/A,B.Tech Cyber Security,"₹ 2,84,100",N/A,N/A,3.4 / 5,Based on 33 User Reviews,Best in Faculty,N/A,2026-06-07 14:36:13
#1935,"Rajasthan Engineering College, Jaipur","Jaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,88,500",N/A,N/A,4.4 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:36:16
#1936,"Modern Institute of Engineering and Technology - [MIET], Hooghly","Hooghly, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,--,"₹ 2,80,000","₹ 3,50,000",3.9 / 5,Based on 17 User Reviews,Best in Academics,N/A,2026-06-07 14:36:20
#1937,"North West Institute of Engineering & Technology, Moga","Moga, Punjab",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000",N/A,N/A,4.3 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 14:36:22
#1938,"Rajalakshmi Institute of Technology - [RIT], Chennai","Chennai, Tamil Nadu","AICTE, NBA Approved",A++,727/1000,B.Tech Artificial Intelligence & Data Science,"₹ 7,00,000","₹ 6,50,000","₹ 44,00,000",3.7 / 5,Based on 62 User Reviews,Best in Placements,#160th/500 in India for Engineering 2026,2026-06-07 14:36:26
#1939,"Royal College of Engineering and Technology - [RCET], Thrissur","Thrissur, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,02,000",N/A,N/A,3.4 / 5,Based on 41 User Reviews,Best in Faculty,N/A,2026-06-07 14:36:29
#1940,"Delhi Engineering College, Faridabad","Faridabad, Haryana",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,00,000",N/A,N/A,4.3 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:36:32
