CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#462,"Channabasaveshwara Institute of Technology - [CIT], Tumkur","Tumkur, Karnataka","AICTE, UGC, NBA Approved",B+,N/A,BE Computer Science And Engineering,"₹ 12,04,000","₹ 4,50,000","₹ 13,60,000",3.7 / 5,Based on 32 User Reviews,Best in Academics,#52th/173 in India for Engineering 2024,2026-06-07 23:00:36
#463,"Malla Reddy Engineering College & Management Science - [MREM] Medchal, Hyderabad","Hyderabad, Telangana",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 2,80,000","₹ 5,00,000","₹ 9,00,000",3.5 / 5,Based on 48 User Reviews,N/A,N/A,2026-06-07 23:00:40
#464,"Shree Swami Atmanand Saraswati Institute of Technology - [SSASIT], Surat","Surat, Gujarat",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 3,21,200","₹ 14,50,000",N/A,3.8 / 5,Based on 49 User Reviews,Best in Academics,N/A,2026-06-07 23:00:45
#465,"Nutan Maharashtra Institute of Engineering and Technology - [NMIET] Talegaon, Pune","Pune, Maharashtra","AICTE, NBA Approved",B++,609/1000,BE Computer Engineering,"₹ 4,96,000","₹ 5,26,000","₹ 61,00,000",3.6 / 5,Based on 98 User Reviews,Best in Placements,#328th/500 in India for Engineering 2026,2026-06-07 23:00:50
#466,"Smt Kamala & Sri Venkappa M Agadi College of Engineering & Technology - [SKSVMACET], Gadag","Gadag, Karnataka",AICTE Approved,B++,N/A,BE Artificial Intelligence & Machine Learning,"₹ 7,44,000","₹ 6,00,000",N/A,3.8 / 5,Based on 13 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:00:55
#467,"Annamacharya Institute of Technology and Sciences, Kadapa","Kadapa, Andhra Pradesh","AICTE, UGC, NBA Approved",A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 2,26,600","₹ 30,00,000",N/A,4.1 / 5,Based on 34 User Reviews,Best in Faculty,#262th/269 in India for Engineering 2025,2026-06-07 23:00:59
#468,"Nalla Narasimha Reddy Education Society's Group of Institutions - [NNRG], Hyderabad","Hyderabad, Telangana","AICTE, PCI Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 4,02,000","₹ 25,00,000",N/A,3.7 / 5,Based on 244 User Reviews,N/A,#247th/254 in India for Engineering 2020,2026-06-07 23:01:04
#469,"LDRP Institute of Technology and Research - [LDRPITR], Gandhinagar","Gandhinagar, Gujarat","AICTE, UGC, NBA Approved",A++,N/A,BE Computer Engineering,"₹ 4,76,000",N/A,N/A,3.7 / 5,Based on 139 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:01:08
#470,"Guru Nanak Dev Engineering College - [GNDEC ], Bidar","Bidar, Karnataka","AICTE, NBA Approved",A+,N/A,BE Mechanical Engineering,"₹ 4,49,640","₹ 8,50,000",N/A,3.4 / 5,Based on 36 User Reviews,N/A,#239th/269 in India for Engineering 2025,2026-06-07 23:01:13
#471,"Swami Vivekanand College of Science & Technology - [SVCST], Bhopal","Bhopal, Madhya Pradesh",N/A,B+,N/A,BE Civil Engineering,"₹ 1,82,400",N/A,N/A,3.3 / 5,Based on 2 User Reviews,Best in Academics,N/A,2026-06-07 23:01:17
#472,"Dr. Lankapalli Bullayya College, Visakhapatnam","Visakhapatnam, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,86,800","₹ 45,00,000",N/A,4.1 / 5,Based on 94 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:01:22
#473,"Vemana Institute of Technology, Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 5,19,160","₹ 32,00,000",N/A,3.7 / 5,Based on 54 User Reviews,Best in Faculty,N/A,2026-06-07 23:01:26
#474,"Dhole Patil College of Engineering - [DPCOE], Pune","Pune, Maharashtra",AICTE Approved,A+,N/A,BE Computer Engineering,"₹ 4,68,000","₹ 3,60,000","₹ 13,50,000",4 / 5,Based on 70 User Reviews,Best in Social Life,#111th/173 in India for Engineering 2024,2026-06-07 23:01:31
#475,"Yogananda College of Engineering & Technology -[YCET], Jammu","Jammu, Jammu and Kashmir",AICTE Approved,N/A,N/A,BE Civil Engineering,"₹ 2,34,812",N/A,N/A,2.9 / 5,Based on 10 User Reviews,Best in Academics,N/A,2026-06-07 23:01:35
#476,"Alliance University, Bangalore","Bangalore, Karnataka","AICTE, BCI, UGC, AACSB Approved",A+,571/1000,B.Tech Computer Science and Engineering,"₹ 18,00,000","₹ 8,50,000","₹ 60,10,000",4 / 5,Based on 339 User Reviews,Best in Infrastructure,#383th/500 in India for Engineering 2026,2026-06-07 23:01:41
#477,"Mahaveer Institute of Science and Technology- [MIST], Hyderabad","Hyderabad, Telangana",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 2,80,000",N/A,N/A,3.7 / 5,Based on 92 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:01:45
#478,"SDM Institute of Technology -[SDMIT] Ujire, Mangalore","Mangalore, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 7,64,444",N/A,N/A,3.9 / 5,Based on 48 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:01:50
#479,"Hasmukh Goswami College of Engineering - [HGCE], Ahmedabad","Ahmedabad, Gujarat",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 64,000","₹ 5,00,000","₹ 9,50,000",3.6 / 5,Based on 41 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:01:54
#480,"Gudlavalleru Engineering College - [GEC], Krishna","Krishna, Andhra Pradesh","AICTE, UGC, NBA Approved",A,570/1000,B.Tech Computer Science and Engineering,"₹ 6,35,000","₹ 1,10,000","₹ 13,20,000",4.1 / 5,Based on 174 User Reviews,Best in Infrastructure,#384th/500 in India for Engineering 2026,2026-06-07 23:02:00
