CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1431,"CPJ Institute of Management and Technology, New Delhi","New Delhi, Delhi NCR","AICTE, BCI, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering (Artificial Intelligence & Machine Learning),"₹ 5,37,000","₹ 6,50,000","₹ 20,00,000",4.7 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 14:10:22
#1432,"Aravali Institute of Technical Studies - [AITS], Udaipur","Udaipur, Rajasthan",AICTE Approved,B,N/A,B.Tech Mechanical Engineering,"₹ 3,02,100",N/A,N/A,3 / 5,Based on 18 User Reviews,Best in Social Life,N/A,2026-06-07 14:10:24
#1433,"Centurion University of Technology and Management - [CUTM], Paralkhemundi","Paralkhemundi, Odisha","AICTE, PCI, ICAR, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 6,47,500","₹ 4,65,000","₹ 16,00,000",4.1 / 5,Based on 60 User Reviews,Best in Faculty,#201th/300 in India for Engineering 2025,2026-06-07 14:10:27
#1434,"Aryan Institute of Engineering and Technology - [AIET], Bhubaneswar","Bhubaneswar, Odisha","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 2,82,000",N/A,N/A,3.9 / 5,Based on 26 User Reviews,Best in Academics,N/A,2026-06-07 14:10:30
#1435,"Baba Farid Group of Institutions - [BFGI], Bathinda","Bathinda, Punjab","NCTE, AICTE, UGC Approved",A+,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 4,80,000","₹ 5,30,000","₹ 72,00,000",4.1 / 5,Based on 87 User Reviews,Best in Academics,N/A,2026-06-07 14:10:33
#1436,"College of Engineering Perumon, Kollam","Kollam, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,36,280",N/A,N/A,3.9 / 5,Based on 36 User Reviews,Best in Social Life,N/A,2026-06-07 14:10:35
#1437,"Columbia Institute of Engineering and Technology - [CIET], Raipur","Raipur, Chhattisgarh",AICTE Approved,N/A,N/A,BE Mechanical Engineering,--,N/A,N/A,3.9 / 5,Based on 5 User Reviews,Best in Placements,N/A,2026-06-07 14:10:38
#1438,"Gandhi Engineering College (GEC Autonomous), Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,A+,N/A,B.Tech Computer Science and Engineering,"₹ 4,61,500","₹ 4,60,000","₹ 11,00,000",3.8 / 5,Based on 238 User Reviews,Best in Infrastructure,#201th/300 in India for Engineering 2025,2026-06-07 14:10:41
#1439,"Phonics University, Roorkee","Roorkee, Uttarakhand","NCTE, AICTE, PCI, MHRD Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,29,400","₹ 4,50,000","₹ 18,00,000",3.8 / 5,Based on 37 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:10:44
#1440,"Matu Ram Institute of Engineering and Management - [MRIEM], Rohtak","Rohtak, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,88,800",N/A,N/A,4.1 / 5,Based on 5 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:10:46
