CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1081,"Nagnathappa Halge Engineering College - [NHCE], Beed","Beed, Maharashtra",AICTE Approved,B,N/A,BE Civil Engineering,"₹ 1,80,000",N/A,N/A,2.8 / 5,Based on 2 User Reviews,Best in Academics,N/A,2026-06-07 13:49:57
#1082,"Jawaharlal Institute of Technology - [JIT] Borawan, Khargone","Khargone, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,12,500","₹ 10,00,000",N/A,3.7 / 5,Based on 35 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:50:01
#1083,"Prakasam Engineering College - [PEC], Prakasam","Prakasam, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000","₹ 6,00,000",N/A,3.2 / 5,Based on 32 User Reviews,Best in Academics,N/A,2026-06-07 13:50:06
#1084,"JSPM's Bhagwant Institute of Technology - [BIT], Barshi","Barshi, Maharashtra",AICTE Approved,B+,N/A,BE Electronics & Telecom Engineering,"₹ 2,38,334",N/A,N/A,3.4 / 5,Based on 7 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:50:10
#1085,"BSA College of Engineering and Technology - [BSACET], Mathura","Mathura, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 10,00,000",N/A,3.3 / 5,Based on 59 User Reviews,Best in Academics,N/A,2026-06-07 13:50:14
#1086,"Sri Venkateswara College of Engineering and Technology - [SVCET], Srikakulam","Srikakulam, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Mechanical Engineering,"₹ 1,60,000",N/A,N/A,3.5 / 5,Based on 11 User Reviews,N/A,N/A,2026-06-07 13:50:18
#1087,"Pravin Patil College of Diploma Engineering and Technology, Thane","Thane, Maharashtra",AICTE Approved,N/A,N/A,B.Tech Electronics and Biomedical Engineering,"₹ 3,40,000",N/A,N/A,4.3 / 5,Based on 9 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:50:22
#1088,"Sushila Devi Bansal College, Indore","Indore, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,40,000","₹ 42,00,000",N/A,3.6 / 5,Based on 160 User Reviews,Best in Academics,N/A,2026-06-07 13:50:27
#1089,"Jawahar Education Society's Institute of Technology Management & Research [JIT], Nashik","Nashik, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 2,92,000","₹ 2,00,000","₹ 7,00,000",3.6 / 5,Based on 7 User Reviews,Best in Academics,N/A,2026-06-07 13:50:32
#1090,"Nimra College of Engineering and Technology - [NCET], Krishna","Krishna, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 1,60,000","₹ 3,50,000",N/A,3.8 / 5,Based on 22 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:50:37
