CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1691,"Techno NJR Institute of Technology - [TINJRIT], Udaipur","Udaipur, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,80,000","₹ 5,20,000","₹ 18,96,000",3.5 / 5,Based on 107 User Reviews,Best in Academics,N/A,2026-06-07 14:22:14
#1692,"Raajdhani Engineering College - [REC], Bhubaneswar","Bhubaneswar, Odisha","AICTE, UGC, NBA Approved",A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,88,000","₹ 4,40,000",N/A,3.8 / 5,Based on 52 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:22:17
#1693,"Dream Institute of Technology, Kolkata","Kolkata, West Bengal",AICTE Approved,C,N/A,B.Tech Computer Science and Engineering,"₹ 4,30,000","₹ 3,80,000","₹ 10,00,000",3.9 / 5,Based on 18 User Reviews,Best in Faculty,#218th/218 in India for Engineering 2021,2026-06-07 14:22:20
#1694,"Modern Group Of Colleges- [MGC], Hoshiarpur","Hoshiarpur, Punjab","AICTE, CRISIL Approved",N/A,N/A,B.Tech Automobile Engineering,"₹ 3,66,000",N/A,N/A,3.6 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 14:22:22
#1695,"Sri Eshwar College of Engineering - [SECE], Coimbatore","Coimbatore, Tamil Nadu","AICTE, NBA Approved",A,651/1000,B.Tech Artificial Intelligence & Data Science,"₹ 1,72,000","₹ 44,00,000",N/A,3.9 / 5,Based on 82 User Reviews,Best in Placements,#250th/500 in India for Engineering 2026,2026-06-07 14:22:25
#1696,"College of Engineering Poonjar, Kottayam","Kottayam, Kerala",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,74,920",N/A,N/A,3.4 / 5,Based on 14 User Reviews,N/A,N/A,2026-06-07 14:22:28
#1697,"Delhi Institute of Technology Management and Research - [DITMR], Faridabad","Faridabad, Haryana",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 2,43,600","₹ 2,50,000",N/A,3.7 / 5,Based on 11 User Reviews,N/A,N/A,2026-06-07 14:22:30
#1698,"Kalam Institute of Technology - [KIT], Ganjam","Ganjam, Odisha",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,12,000",N/A,N/A,3 / 5,Based on 16 User Reviews,Best in Academics,N/A,2026-06-07 14:22:33
#1699,"Camellia Institute of Technology - [CIT], Kolkata","Kolkata, West Bengal",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,21,000","₹ 2,20,000","₹ 4,80,000",3.9 / 5,Based on 41 User Reviews,Best in Faculty,N/A,2026-06-07 14:22:36
#1700,"Adesh Institute of Engineering and Technology, Faridkot","Faridkot, Punjab",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 3,66,000",N/A,N/A,2.7 / 5,Based on 10 User Reviews,Best in Faculty,N/A,2026-06-07 14:22:38
