CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#731,"Lords Institute of Engineering and Technology -[LIET], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A,N/A,BE Computer Science And Engineering,"₹ 3,72,000","₹ 4,00,000","₹ 12,00,000",3.9 / 5,Based on 130 User Reviews,Best in Infrastructure,#238th/269 in India for Engineering 2025,2026-06-07 13:01:33
#732,"RK College of Engineering - [RKCE], Vijayawada","Vijayawada, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 1,60,000","₹ 3,50,000",N/A,4 / 5,Based on 17 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:01:38
#733,"Veerayatan Institute of Engineering, Kachchh","Kachchh, Gujarat",AICTE Approved,N/A,N/A,BE Mechanical Engineering,"₹ 2,64,000",N/A,N/A,3.4 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 13:01:42
#734,"Vidyashilp University - [VU], Bangalore","Bangalore, Karnataka","BCI, UGC, AIU Approved",N/A,N/A,B.Tech {Hons.} Data Science,"₹ 20,29,500",N/A,N/A,4 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 13:01:46
#735,"Raj Kumar Goel Institute of Technology - [RKGIT], Ghaziabad","Ghaziabad, Uttar Pradesh","AICTE, PCI, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 6,10,100","₹ 5,50,000","₹ 34,00,000",3.7 / 5,Based on 403 User Reviews,Best in Academics,N/A,2026-06-07 13:01:51
#736,"Shah and Anchor Kutchhi Engineering College - [SAKEC], Mumbai","Mumbai, Maharashtra","AICTE, NBA Approved",A,631/1000,B.Tech Computer Engineering,"₹ 6,41,716","₹ 4,92,000","₹ 52,00,000",3.6 / 5,Based on 101 User Reviews,Best in Faculty,#280th/500 in India for Engineering 2026,2026-06-07 13:01:57
#737,"Akshaya Institute of Technology - [AIT], Tumkur","Tumkur, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 8,00,000","₹ 7,30,000",N/A,3.7 / 5,Based on 29 User Reviews,Best in Social Life,N/A,2026-06-07 13:02:01
#738,"Patel College of Science and Technology - [PCST], Bhopal","Bhopal, Madhya Pradesh",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 1,60,000",N/A,N/A,3.7 / 5,Based on 47 User Reviews,Best in Faculty,N/A,2026-06-07 13:02:06
#739,"Adarsh College of Engineering - [ACEE], Chebrole, East Godavari","East Godavari, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 18,00,000",N/A,3.2 / 5,Based on 25 User Reviews,Best in Faculty,N/A,2026-06-07 13:02:10
#740,"Ellenki College of Engineering and Technology - [ECET], Hyderabad","Hyderabad, Telangana","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,00,000","₹ 4,95,000","₹ 12,00,000",3.7 / 5,Based on 62 User Reviews,Best in Academics,N/A,2026-06-07 13:02:15
