CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1181,"Sir CV Raman Institute of Technology & Sciences, Anantapur","Anantapur, Andhra Pradesh","AICTE, UGC Approved",B++,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 1,60,000","₹ 20,00,000",N/A,3.8 / 5,Based on 2 User Reviews,Best in Academics,N/A,2026-06-07 13:58:32
#1182,"SSPM Someshwar Engineering College, Baramati","Baramati, Maharashtra",AICTE Approved,N/A,N/A,BE Civil Engineering,"₹ 2,64,000",N/A,N/A,3.3 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 13:58:36
#1183,"Vidarbha Institute of Technology, Nagpur","Nagpur, Maharashtra",AICTE Approved,B++,N/A,BE Electrical Engineering,"₹ 3,50,000","₹ 5,25,000",N/A,4.5 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 13:58:41
#1184,"Priyadarshini Institute of Technology and Management -[PIIT], Guntur","Guntur, Andhra Pradesh",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 13:58:44
#1185,"Vivekanand Institute of Technology and Science - [VITS], Ghaziabad","Ghaziabad, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,44,800",N/A,N/A,3.4 / 5,Based on 13 User Reviews,N/A,N/A,2026-06-07 13:58:48
#1186,"Rajiv Gandhi College of Engineering & Polytechnic - [RGCOE], Ahmednagar","Ahmednagar, Maharashtra",AICTE Approved,B,N/A,BE Computer Engineering,"₹ 3,34,000",N/A,N/A,3 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 13:58:52
#1187,"Gonna Institute of Information Technology and Sciences - [GIITS], Visakhapatnam","Visakhapatnam, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 1,85,200","₹ 7,00,000",N/A,4 / 5,Based on 18 User Reviews,Best in Academics,N/A,2026-06-07 13:58:57
#1188,"Guru Nanak Institute of Technology - [GNIT], Nagpur","Nagpur, Maharashtra",AICTE Approved,B+,N/A,BE Computer Science And Engineering,"₹ 2,40,000","₹ 4,20,000","₹ 6,00,000",3.7 / 5,Based on 9 User Reviews,Best in Infrastructure,N/A,2026-06-07 13:59:02
#1189,"Ramireddy Subbarami Reddy Engineering College - [RSREC], Nellore","Nellore, Andhra Pradesh","AICTE, UGC Approved",A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,80,400","₹ 3,50,000","₹ 5,00,000",3.7 / 5,Based on 25 User Reviews,Best in Academics,N/A,2026-06-07 13:59:07
#1190,"AG Patil Institute of Technology - [AGPIT], Solapur","Solapur, Maharashtra",AICTE Approved,B+,N/A,BE Mechanical Engineering,"₹ 3,38,000","₹ 4,00,000","₹ 8,00,000",3.7 / 5,Based on 9 User Reviews,Best in Faculty,N/A,2026-06-07 13:59:14
