CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1102,"KLS Institute of Engineering and Technology -[KLSIET], Bijnor","Bijnor, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 2,44,800",N/A,N/A,3.8 / 5,Based on 3 User Reviews,Best in Academics,N/A,2026-06-07 23:46:15
#1103,"A1 Global Institute of Engineering & Technology, Prakasam","Prakasam, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 1,60,000",N/A,N/A,4 / 5,Based on 9 User Reviews,N/A,N/A,2026-06-07 23:46:18
#1104,"Shri Chhatrapati Shivaji Maharaj College of Engineering - [SCOEA] Nepti, Ahmednagar","Ahmednagar, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 2,20,000",N/A,N/A,3.3 / 5,Based on 6 User Reviews,Best in Faculty,N/A,2026-06-07 23:46:21
#1105,"Jawaharlal Nehru College of Technology - [JNCT], Rewa","Rewa, Madhya Pradesh",N/A,A+,N/A,BE Computer Science And Engineering,"₹ 1,92,000",N/A,N/A,3.6 / 5,Based on 7 User Reviews,Best in Faculty,N/A,2026-06-07 23:46:25
#1106,"Vidya Niketan College of Engineering Sangamner, Ahmednagar","Ahmednagar, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 3,04,000",N/A,N/A,3.8 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 23:46:28
#1107,"Priyadarshini Institute of Technology and Science for Women - [PITW], Guntur","Guntur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 8,00,000",N/A,4.1 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 23:46:31
#1108,"R.R. Group of Institutions - [RRGI], Lucknow","Lucknow, Uttar Pradesh","NCTE, AICTE, COA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,02,300","₹ 4,00,000","₹ 16,00,000",4 / 5,Based on 186 User Reviews,Best in Academics,N/A,2026-06-07 23:46:36
#1109,"Vilasrao Deshmukh Foundation Group of Institutions, School of Engineering & Technology and School of Pharmacy - [VDFGI], Latur","Latur, Maharashtra",N/A,N/A,N/A,B.Tech Computer Engineering,"₹ 2,14,000",N/A,N/A,3.4 / 5,Based on 3 User Reviews,N/A,N/A,2026-06-07 23:46:39
#1110,"Shri Ram Institute of Technology - [SRIT], Jabalpur","Jabalpur, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800","₹ 10,00,000","₹ 80,00,000",4.1 / 5,Based on 110 User Reviews,Best in Academics,#196th/269 in India for Engineering 2025,2026-06-07 23:46:43
#1111,"Chaitanya Engineering College - [CEC], Visakhapatnam","Visakhapatnam, Andhra Pradesh","AICTE, NBA Approved",A+,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 1,60,000","₹ 6,00,000",N/A,3.4 / 5,Based on 83 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:46:47
#1112,"Jaywant College of Engineering and Management - [JCEM], Sangli","Sangli, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 2,10,000",N/A,N/A,2.5 / 5,Based on 5 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:46:50
#1113,"Sai Rajeswari Institute of Technology - [SRIT], Proddatur","Proddatur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Electrical And Electronics Engineering,"₹ 1,89,200","₹ 3,47,000","₹ 5,25,000",4.1 / 5,Based on 5 User Reviews,Best in Accomodation,N/A,2026-06-07 23:46:54
#1114,"Goel Institute of Technology & Management - [GITM], Lucknow","Lucknow, Uttar Pradesh","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,14,356","₹ 3,50,000","₹ 10,00,000",3.9 / 5,Based on 47 User Reviews,Best in Faculty,#129th/175 in India for Engineering 2026,2026-06-07 23:46:58
#1115,"Anjuman-I-Islam's Kalsekar Technical Campus - [AIKTC], Navi Mumbai","Navi Mumbai, Maharashtra","AICTE, COA, PCI Approved",B++,N/A,BE Computer Engineering,"₹ 4,34,000","₹ 3,50,000","₹ 5,50,000",3.7 / 5,Based on 52 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:47:02
#1116,"Thakur Shivkumarsingh Memorial Engineering College - [TSEC], Burhanpur","Burhanpur, Madhya Pradesh",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 1,92,000","₹ 2,50,000",N/A,4.2 / 5,Based on 5 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:47:06
#1117,"Chiranjeevi Reddy Institute of Engineering and Technology - [CRIT], Anantapur","Anantapur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 2,80,000","₹ 6,00,000",3.1 / 5,Based on 8 User Reviews,Best in Social Life,N/A,2026-06-07 23:47:09
#1118,"Vilasrao Deshmukh College of Engineering and Technology - [VDCET], Nagpur","Nagpur, Maharashtra",AICTE Approved,N/A,N/A,B.Tech Computer Engineering,"₹ 3,20,000",N/A,N/A,3.1 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 23:47:13
#1119,"Gokaran Narvadeshver Institute of Technology & Management - [GNITM], Barabanki","Barabanki, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,44,800",N/A,N/A,1.7 / 5,Based on 1 User Reviews,Best in Academics,N/A,2026-06-07 23:47:16
#1120,"Dr. Paul Raj Engineering College - [DPREC], East Godavari","East Godavari, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000",N/A,N/A,3 / 5,Based on 7 User Reviews,N/A,N/A,2026-06-07 23:47:20
#1121,"Shri Shivaji Institute Of Engineering & Management Studies - [SSIEMS], Parbhani","Parbhani, Maharashtra",AICTE Approved,N/A,N/A,BE Civil Engineering,"₹ 1,86,000",N/A,N/A,4 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 23:47:23
