CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1381,"Capital Engineering College - [CEC], Khorda","Khorda, Odisha","AICTE, NBA Approved",N/A,N/A,B.Tech Civil Engineering,"₹ 2,36,000",N/A,N/A,3.7 / 5,Based on 17 User Reviews,N/A,N/A,2026-06-07 14:07:57
#1382,"Scholar's Institute of Technology and Management - [SITM], Guwahati","Guwahati, Assam",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 5,17,000","₹ 3,00,000","₹ 5,00,000",3.2 / 5,Based on 10 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:08:00
#1383,"Federal Institute of Science and Technology - [FISAT], Ernakulam","Ernakulam, Kerala","AICTE, UGC, NBA Approved",A+,530/1000,B.Tech Computer Science and Engineering,"₹ 4,66,980","₹ 5,20,000","₹ 16,40,000",4 / 5,Based on 129 User Reviews,Best in Infrastructure,#450th/500 in India for Engineering 2026,2026-06-07 14:08:04
#1384,"KK College of Engineering and Management, Dhanbad","Dhanbad, Jharkhand",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,80,000","₹ 9,00,000",N/A,3.8 / 5,Based on 49 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:08:06
#1385,"Yugantar Institute of Technology and Management - [YITM], Rajnandgaon","Rajnandgaon, Chhattisgarh",AICTE Approved,N/A,N/A,B.Tech Electronics & Telecommunication Engineering,"₹ 2,41,100",N/A,N/A,3.6 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:08:09
#1386,"Bahra University - [BU], Solan","Solan, Himachal Pradesh","PCI, BCI, UGC, AIU Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,05,200","₹ 1,25,00,000",N/A,3.8 / 5,Based on 52 User Reviews,Best in Faculty,N/A,2026-06-07 14:08:11
#1387,"Jagannath University, Jaipur","Jaipur, Rajasthan","NCTE, AICTE, PCI, BCI, ICAR Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 5,05,000","₹ 3,50,000","₹ 12,00,000",4 / 5,Based on 253 User Reviews,Best in Faculty,N/A,2026-06-07 14:08:14
#1388,"Balasore College of Engineering and Technology - [BCET], Baleswar","Baleswar, Odisha","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,19,600","₹ 3,15,000","₹ 8,50,000",3.6 / 5,Based on 21 User Reviews,Best in Faculty,N/A,2026-06-07 14:08:17
#1389,"NIMS University, Jaipur","Jaipur, Rajasthan","DCI, AICTE, COA, PCI, INC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 11,00,000","₹ 8,00,000","₹ 60,00,000",4.2 / 5,Based on 216 User Reviews,Best in Faculty,#131th/150 in India for Engineering 2019,2026-06-07 14:08:21
#1390,"J.K. Institute of Engineering - [JKIE], Bilaspur","Bilaspur, Chhattisgarh",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 2,76,300",N/A,N/A,3.3 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 14:08:23
