CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#81,"Pandit Deendayal Energy University, School of Technology - [PDEU SOT], Gandhinagar","Gandhinagar, Gujarat","UGC, NBA Approved",A++,667/2000,B.Tech Computer Engineering,"₹ 11,66,000","₹ 7,50,000","₹ 42,00,000",4.2 / 5,Based on 55 User Reviews,Best in Infrastructure,#248th/500 in India for Engineering 2025,2026-06-07 22:18:51
#82,"NIE Institute of Technology - [NIEIT], Mysore","Mysore, Karnataka","AICTE, UGC, NBA Approved",N/A,665/2000,BE Computer Science And Engineering,"₹ 1,39,970","₹ 9,75,000","₹ 56,00,000",4 / 5,Based on 73 User Reviews,Best in Faculty,#250th/500 in India for Engineering 2025,2026-06-07 22:18:55
#83,"CGC University, Mohali","Mohali, Punjab",NBA Approved,A+,N/A,B.Tech Computer Science and Engineering,"₹ 8,40,000","₹ 10,00,000","₹ 1,00,00,000",4.1 / 5,Based on 269 User Reviews,Best in Social Life,#253th/500 in India for Engineering 2025,2026-06-07 22:18:58
#84,"Vishnu Institute of Technology - [VIT], Bhimavaram","Bhimavaram, Andhra Pradesh","AICTE, UGC, NBA Approved",A+,653/1000,B.Tech Computer Science and Engineering,"₹ 4,12,000","₹ 4,28,000","₹ 44,00,000",4.1 / 5,Based on 364 User Reviews,Best in Infrastructure,#247th/500 in India for Engineering 2026,2026-06-07 22:19:01
#85,"Chennai Institute of Technology - [CIT], Chennai","Chennai, Tamil Nadu","AICTE, NBA Approved",A+,796/1000,BE Computer Science And Engineering,"₹ 2,20,000","₹ 7,00,000","₹ 60,00,000",4.2 / 5,Based on 158 User Reviews,Best in Placements,#90th/500 in India for Engineering 2026,2026-06-07 22:19:05
#86,"Kalasalingam Academy of Research and Education, Krishnankovil","Krishnankovil, Tamil Nadu","BCI, UGC, NBA Approved",A++,N/A,B.Tech Computer Science and Engineering,"₹ 7,98,000","₹ 4,50,000","₹ 50,00,000",3.5 / 5,Based on 327 User Reviews,Best in Infrastructure,#257th/500 in India for Engineering 2025,2026-06-07 22:19:08
#87,"The National Institute of Engineering - [NIE], Mysore","Mysore, Karnataka","AICTE, UGC, NBA Approved",B++,693/1000,BE Computer Science And Engineering,"₹ 64,00,000","₹ 9,00,000","₹ 56,00,000",4 / 5,Based on 315 User Reviews,Best in Placements,#196th/500 in India for Engineering 2026,2026-06-07 22:19:12
#88,"University of Engineering and Management (IEM Newtown), Kolkata","Kolkata, West Bengal","AICTE, BCI, UGC, AIU Approved",N/A,568/1000,B.Tech Computer Science and Engineering,"₹ 9,45,000","₹ 8,48,000","₹ 72,00,000",3.9 / 5,Based on 972 User Reviews,Best in Placements,#390th/500 in India for Engineering 2026,2026-06-07 22:19:15
#89,"Sir Padampat Singhania University - [SPSU], Udaipur","Udaipur, Rajasthan","UGC, AIU Approved",B,656/2000,B.Tech Robotics,"₹ 8,15,000","₹ 6,00,000","₹ 13,70,000",3.8 / 5,Based on 65 User Reviews,Best in Infrastructure,#260th/500 in India for Engineering 2025,2026-06-07 22:19:19
#90,"BMS Institute of Technology and Management - [BMSIT], Bangalore","Bangalore, Karnataka","AICTE, UGC, NBA Approved",A,633/1000,BE Computer Science And Engineering,"₹ 30,00,000","₹ 8,07,000","₹ 33,00,000",4 / 5,Based on 273 User Reviews,Best in Academics,#277th/500 in India for Engineering 2026,2026-06-07 22:19:22
