CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1142,"H.V.P.Mandal's College of Engineering & Technology, Amravati","Amravati, Maharashtra",AICTE Approved,A,N/A,BE Computer Science And Engineering,"₹ 3,72,000","₹ 10,00,000",N/A,3.7 / 5,Based on 11 User Reviews,Best in Faculty,N/A,2026-06-07 23:48:42
#1143,"Sagar Institute of Research & Technology Excellence -[SIRTE], Bhopal","Bhopal, Madhya Pradesh",AICTE Approved,B,N/A,B.Tech Computer Science and Engineering,"₹ 3,16,000","₹ 8,00,000",N/A,4.5 / 5,Based on 51 User Reviews,Best in Faculty,#237th/269 in India for Engineering 2025,2026-06-07 23:48:46
#1144,"SVR Engineering College, Kurnool","Kurnool, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000","₹ 19,40,000",N/A,3.6 / 5,Based on 12 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:48:50
#1145,"SSBT's College of Engineering and Technology, Jalgaon","Jalgaon, Maharashtra","AICTE, NBA Approved",B++,N/A,BE Computer Engineering,"₹ 3,12,000",N/A,N/A,3.7 / 5,Based on 56 User Reviews,Best in Infrastructure,#239th/246 in India for Engineering 2023,2026-06-07 23:48:54
#1146,"DBS Institute of Technology -[DBSIT], Nellore","Nellore, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000",N/A,N/A,3.4 / 5,Based on 3 User Reviews,Best in Faculty,N/A,2026-06-07 23:48:57
#1147,"Ashoka Institute of Technology and Management - [AITM], Varanasi","Varanasi, Uttar Pradesh","AICTE, PCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,16,262","₹ 3,20,000","₹ 7,62,000",3.7 / 5,Based on 68 User Reviews,Best in Infrastructure,#143th/200 in India for Engineering 2022,2026-06-07 23:49:02
#1148,"International Center of Excellence in Engineering & Management - [ICEEM], Aurangabad","Aurangabad, Maharashtra",AICTE Approved,B,N/A,BE Computer Science And Engineering,"₹ 58,000","₹ 2,90,000","₹ 10,00,000",3.5 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 23:49:06
#1149,"Vindhya Institute of Technology and Science - [VITS], Satna","Satna, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,45,000",N/A,N/A,4 / 5,Based on 31 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:49:09
#1150,"QUBA College of Engineering & Technology - [QCET], Venkatachalam","Venkatachalam, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,3.5 / 5,Based on 10 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:49:12
#1151,"Vishwaniketan’s Institute of Management Entrepreneurship & Engineering Technology - [VIMEET], Navi Mumbai","Navi Mumbai, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 3,20,000","₹ 4,00,000","₹ 18,00,000",4.3 / 5,Based on 38 User Reviews,Best in Academics,N/A,2026-06-07 23:49:16
#1152,"ITS Engineering College, Greater Noida","Greater Noida, Uttar Pradesh","AICTE, NBA Approved",B++,N/A,B.Tech Computer Science and Engineering,"₹ 6,09,500","₹ 10,00,000","₹ 49,00,000",4.3 / 5,Based on 443 User Reviews,Best in Infrastructure,#245th/269 in India for Engineering 2025,2026-06-07 23:49:20
#1153,"Eswar College of Engineering, Narasaraopet","Narasaraopet, Andhra Pradesh",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 3,60,000",N/A,3.8 / 5,Based on 13 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:49:24
#1154,"St. John College of Engineering and Management - [SJCEM], Palghar","Palghar, Maharashtra",AICTE Approved,A+,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 4,43,608",N/A,N/A,3.8 / 5,Based on 43 User Reviews,Best in Infrastructure,#118th/175 in India for Engineering 2026,2026-06-07 23:49:28
#1155,"Late GN Sapkal College of Engineering, Nashik","Nashik, Maharashtra",AICTE Approved,B++,N/A,BE Artificial Intelligence and Data Science,"₹ 3,69,368","₹ 5,00,000","₹ 12,00,000",3.8 / 5,Based on 21 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:49:32
#1156,"Godavari Global University - [GGU], East Godavari","East Godavari, Andhra Pradesh","AICTE, UGC, NBA Approved",A++,542/1000,B.Tech Computer Science and Engineering,"₹ 9,75,000","₹ 21,00,000",N/A,3.7 / 5,Based on 349 User Reviews,Best in Infrastructure,#431th/500 in India for Engineering 2026,2026-06-07 23:49:37
#1157,"Vision Institute of Technology [VIT], Kanpur","Kanpur, Uttar Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,44,800",N/A,N/A,3.5 / 5,Based on 9 User Reviews,Best in Faculty,N/A,2026-06-07 23:49:40
#1158,"Kavikulguru Institute of Technology and Science - [KITS], Nagpur","Nagpur, Maharashtra","AICTE, UGC Approved",A,N/A,BE Computer Technology,"₹ 3,71,508","₹ 3,50,000","₹ 8,00,000",3.7 / 5,Based on 178 User Reviews,Best in Academics,N/A,2026-06-07 23:49:44
#1159,"Helapuri Institute Of Technology And Science - [HITS], Eluru","Eluru, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 23:49:48
#1160,"College of Engineering & Technology North Maharasthra Knowledge City - [COETNMKC], Jalgaon","Jalgaon, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 2,63,000",N/A,N/A,1.5 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 23:49:51
#1161,"Hindu College of Engineering and Techonology - [HCET], Guntur","Guntur, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 1,60,000",N/A,N/A,4.1 / 5,Based on 7 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:49:54
