CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1231,"PVKK Institute of Technology - [PVKKIT], Anantapur","Anantapur, Andhra Pradesh","AICTE, UGC, NBA Approved",A+,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000","₹ 2,76,000",N/A,4.1 / 5,Based on 60 User Reviews,Best in Social Life,N/A,2026-06-07 14:01:10
#1232,"Bharat College of Engineering - [BCOE], Thane","Thane, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 3,40,000",N/A,N/A,3.1 / 5,Based on 39 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:01:12
#1233,"Chirala Engineering College - [CEC], Chirala","Chirala, Andhra Pradesh",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 6,50,000",N/A,3.5 / 5,Based on 24 User Reviews,Best in Faculty,N/A,2026-06-07 14:01:15
#1234,"Maeer's MIT College of Railway Engineering and Research - [MITCORER], Barshi","Barshi, Maharashtra",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,52,000","₹ 4,00,000","₹ 12,00,000",4.5 / 5,Based on 6 User Reviews,Best in Academics,#143th/173 in India for Engineering 2024,2026-06-07 14:01:18
#1235,"Dr. Sau Kamaltai Gawai Institute of Engineering and Technology - [KGIET], Amravati","Amravati, Maharashtra",AICTE Approved,B++,N/A,BE Computer Science And Engineering,"₹ 4,80,000",N/A,N/A,3.9 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:01:20
#1236,"Lenora College of Engineering, East Godavari","East Godavari, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000",N/A,N/A,4.1 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 14:01:23
#1237,"Ambalika Institute of Management and Technology (AIMT), Lucknow","Lucknow, Uttar Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,55,127","₹ 5,00,000","₹ 21,00,000",3.9 / 5,Based on 95 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:01:26
#1238,"Dr VB Kolte College of Engineering, Malkapur","Malkapur, Maharashtra",AICTE Approved,B,N/A,BE Computer Science And Engineering,"₹ 3,24,000","₹ 2,40,000","₹ 10,00,000",4.1 / 5,Based on 3 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:01:29
#1239,"Atma Malik Institute of Technology & Research - [AMRIT], Thane","Thane, Maharashtra",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 3,64,000",N/A,N/A,3.4 / 5,Based on 9 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:01:31
#1240,"Krishna Chaitanya Institute of Technology and Sciences - [KITS], Prakasam","Prakasam, Andhra Pradesh",AICTE Approved,B++,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000","₹ 5,00,000","₹ 8,20,000",3.7 / 5,Based on 34 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:01:34
