CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1981,"PSR Engineering College, Sivakasi","Sivakasi, Tamil Nadu","AICTE, UGC, NBA Approved",A+,N/A,BE Computer Science And Engineering,"₹ 3,48,000",N/A,N/A,3.4 / 5,Based on 18 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:38:37
#1982,"Al Azhar College of Engineering and Technology - [AACET], Thodupuzha","Thodupuzha, Kerala",AICTE Approved,N/A,N/A,B.Tech Automobile Engineering,"₹ 4,22,100","₹ 5,00,000","₹ 14,00,000",3.8 / 5,Based on 10 User Reviews,N/A,N/A,2026-06-07 14:38:40
#1983,"Pratap Institute of Technology & Science, Sikar","Sikar, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 2,80,000",N/A,N/A,3.6 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:38:43
#1984,"BIS College of Engineering and Technology - [BISCET], Moga","Moga, Punjab",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 6,00,000",N/A,N/A,3.8 / 5,Based on 1 User Reviews,N/A,N/A,2026-06-07 14:38:46
#1985,"Holy Cross Engineering College - [JEC], Thoothukudi","Thoothukudi, Tamil Nadu",AICTE Approved,N/A,N/A,BE Electronics & Communication Engineering,"₹ 3,48,000","₹ 2,50,000",N/A,4.6 / 5,Based on 1 User Reviews,N/A,#214th/314 in India for Engineering 2024,2026-06-07 14:38:49
#1986,"TOMS College of Engineering and Polytechnic, Kottayam","Kottayam, Kerala",AICTE Approved,N/A,N/A,B.Tech Chemical Engineering,"₹ 3,00,000",N/A,N/A,4 / 5,Based on 8 User Reviews,Best in Academics,N/A,2026-06-07 14:38:52
#1987,"Siddhi Vinayak Group of Colleges, Alwar","Alwar, Rajasthan","AICTE, MHRD Approved",N/A,N/A,B.Tech Mechanical Engineering,"₹ 3,15,500",N/A,N/A,4.4 / 5,Based on 24 User Reviews,N/A,N/A,2026-06-07 14:38:55
#1988,"Kruttika Institute of Technical Education, Bhubaneswar","Bhubaneswar, Odisha","AICTE, UGC Approved",N/A,N/A,B.Tech Applied Electronics And Instrumentation,"₹ 2,20,000",N/A,N/A,2.8 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 14:38:58
#1989,"IITT College of Engineering, Nawanshahr","Nawanshahr, Punjab",AICTE Approved,N/A,N/A,B.Tech Biotechnology,"₹ 3,66,000",N/A,N/A,1.6 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 14:39:02
#1990,"KSR Institute for Engineering and Technology - [KSRIET], Namakkal","Namakkal, Tamil Nadu",AICTE Approved,N/A,N/A,B.Tech Information Technology,"₹ 3,48,000",N/A,N/A,4.3 / 5,Based on 8 User Reviews,Best in Social Life,#208th/284 in India for Engineering 2024,2026-06-07 14:39:05
