CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1451,"Global Research Institute of Management and Technology - [GRIMT], Yamuna Nagar","Yamuna Nagar, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,76,000",N/A,N/A,4.1 / 5,Based on 21 User Reviews,Best in Academics,N/A,2026-06-07 14:11:18
#1452,"Indraprastha Institute of Technology and Management - [IITM], New Delhi","New Delhi, Delhi NCR","AICTE, UGC, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 5,00,000","₹ 22,30,000",N/A,4.1 / 5,Based on 43 User Reviews,Best in Placements,N/A,2026-06-07 14:11:20
#1453,"Krishna Engineering College - [KEC], Bhilai","Bhilai, Chhattisgarh",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 2,92,256","₹ 12,50,000",N/A,3.7 / 5,Based on 7 User Reviews,Best in Academics,N/A,2026-06-07 14:11:23
#1454,"Silicon Institute of Technology - [SIT], Sambalpur","Sambalpur, Odisha",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,80,000","₹ 4,35,000","₹ 8,00,000",3.9 / 5,Based on 23 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:11:26
#1455,"Himachal Institute of Engineering and Technology - [HIET], Kangra","Kangra, Himachal Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,83,000",N/A,N/A,3.8 / 5,Based on 19 User Reviews,Best in Academics,N/A,2026-06-07 14:11:29
#1456,"Amrapali University, Haldwani","Haldwani, Uttarakhand","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,92,000","₹ 5,72,000","₹ 9,00,000",4.2 / 5,Based on 231 User Reviews,Best in Faculty,N/A,2026-06-07 14:11:32
#1457,"Maryland Institute of Technology And Management, Jamshedpur","Jamshedpur, Jharkhand",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,48,000",N/A,N/A,3.5 / 5,Based on 7 User Reviews,Best in Accomodation,N/A,2026-06-07 14:11:35
#1458,"Seth Jai Parkash Mukand Lal Institute of Engineering and Technology - [JMIT], Yamuna Nagar","Yamuna Nagar, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,18,400",N/A,N/A,3.7 / 5,Based on 114 User Reviews,Best in Academics,#166th/218 in India for Engineering 2021,2026-06-07 14:11:37
#1459,"Ambedkar DSEU, New Delhi","New Delhi, Delhi NCR",AICTE Approved,N/A,N/A,B.Tech Electronics & Communication Engineering,"₹ 7,45,800","₹ 3,20,000",N/A,3.8 / 5,Based on 82 User Reviews,Best in Faculty,#107th/150 in India for Engineering 2025,2026-06-07 14:11:40
#1460,"Eastern Academy of Science & Technology - [EAST], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 2,76,000","₹ 1,50,000","₹ 4,00,000",3.5 / 5,Based on 18 User Reviews,N/A,N/A,2026-06-07 14:11:43
