CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#201,"PES Institute of Technology and Management - [PESITM], Shimoga","Shimoga, Karnataka","AICTE, NBA Approved",A,542/2000,BE Computer Science And Engineering,"₹ 8,80,000","₹ 3,30,000","₹ 8,00,000",3.9 / 5,Based on 39 User Reviews,Best in Infrastructure,#420th/500 in India for Engineering 2025,2026-06-07 22:28:06
#202,"East Point Group of Institutions - [EPGI], Bangalore","Bangalore, Karnataka","AICTE, PCI, INC, NBA Approved",N/A,543/1000,BE Computer Science And Engineering,"₹ 14,26,500","₹ 6,50,000","₹ 33,00,000",3.7 / 5,Based on 151 User Reviews,Best in Infrastructure,#430th/500 in India for Engineering 2026,2026-06-07 22:28:09
#203,"KLE College of Engineering and Technology - [KLECET], Chikodi","Chikodi, Karnataka","AICTE, NBA Approved",N/A,541/2000,BE Artificial Intelligence and Data Science,"₹ 8,60,000","₹ 3,50,000","₹ 7,25,000",3.8 / 5,Based on 16 User Reviews,Best in Infrastructure,#422th/500 in India for Engineering 2025,2026-06-07 22:28:13
#204,"East West Institute of Technology - [EWIT], Bangalore","Bangalore, Karnataka","AICTE, UGC, NBA Approved",A,540/2000,BE Computer Science And Engineering,"₹ 12,40,000","₹ 26,65,000",N/A,3.5 / 5,Based on 84 User Reviews,Best in Academics,#424th/500 in India for Engineering 2025,2026-06-07 22:28:16
#205,"ABES Engineering College, Ghaziabad","Ghaziabad, Uttar Pradesh","AICTE, NBA Approved",A,511/1000,B.Tech Computer Science and Engineering,"₹ 5,56,400","₹ 5,27,000","₹ 39,00,000",4 / 5,Based on 767 User Reviews,Best in Academics,#494th/500 in India for Engineering 2026,2026-06-07 22:28:20
#206,"Adichunchanagiri Institute of Technology- [AIT], Chikmagalur","Chikmagalur, Karnataka",AICTE Approved,A,539/2000,BE Computer Science And Engineering,"₹ 8,24,444",N/A,N/A,3.5 / 5,Based on 54 User Reviews,Best in Infrastructure,#426th/500 in India for Engineering 2025,2026-06-07 22:28:23
#207,"Chanakya University, Bangalore","Bangalore, Karnataka","AICTE, BCI, UGC Approved",N/A,N/A,B.Tech Biotechnology,"₹ 12,65,000","₹ 7,00,000","₹ 13,00,000",4.4 / 5,Based on 12 User Reviews,N/A,#427th/500 in India for Engineering 2025,2026-06-07 22:28:27
#208,"GITAM, Bangalore","Bangalore, Karnataka","AICTE, UGC, MHRD Approved",A++,N/A,B.Tech Computer Science and Engineering,"₹ 14,24,000","₹ 5,95,000","₹ 24,00,000",3.9 / 5,Based on 136 User Reviews,Best in Infrastructure,N/A,2026-06-07 22:28:30
#209,"KLS Vishwanathrao Deshpande Institute of Technology - [VDIT], Haliyal","Haliyal, Karnataka",AICTE Approved,N/A,538/2000,BE Computer Science And Engineering,"₹ 7,64,444",N/A,N/A,3.7 / 5,Based on 23 User Reviews,Best in Academics,#428th/500 in India for Engineering 2025,2026-06-07 22:28:33
#210,"Appa Institute of Engineering and Technology - [AIET], Gulbarga","Gulbarga, Karnataka",AICTE Approved,N/A,537/2000,BE Computer Science And Engineering,"₹ 4,49,640",N/A,N/A,3.7 / 5,Based on 9 User Reviews,N/A,#429th/500 in India for Engineering 2025,2026-06-07 22:28:36
#211,"Nagarjuna College of Engineering and Technology - [NCET], Bangalore","Bangalore, Karnataka","AICTE, UGC, NBA Approved",A+,N/A,BE IOT & Cyber Security Including Blockchain,"₹ 9,00,000","₹ 5,50,000","₹ 20,00,000",3.8 / 5,Based on 62 User Reviews,Best in Infrastructure,#36th/162 in India for Engineering 2020,2026-06-07 22:28:40
#212,"Maharaja Institute of Technology Thandavapura - [MITT], Mysore","Mysore, Karnataka",AICTE Approved,N/A,536/2000,BE Electronics & Communication Engineering,"₹ 4,49,640","₹ 12,00,000",N/A,3.9 / 5,Based on 20 User Reviews,Best in Faculty,#431th/500 in India for Engineering 2025,2026-06-07 22:28:44
