CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#21,"Institute of Chemical Technology - [ICT], Mumbai","Mumbai, Maharashtra","UGC, NBA, MHRD Approved",A++,693/1000,B.Tech Chemical Engineering,"₹ 3,56,400","₹ 6,00,000","₹ 9,00,000",4.3 / 5,Based on 51 User Reviews,Best in Academics,#198th/500 in India for Engineering 2026,2026-06-07 22:14:28
#22,"Birla Institute of Technology Extension Centre - [BIT], Deoghar","Deoghar, Jharkhand",AICTE Approved,N/A,609/1000,B.Tech Computer Science and Engineering,"₹ 16,59,000","₹ 6,53,000","₹ 51,00,000",4 / 5,Based on 36 User Reviews,Best in Faculty,#324th/500 in India for Engineering 2026,2026-06-07 22:14:32
#23,"P.S.G College of Technology - [PSGCT], Coimbatore","Coimbatore, Tamil Nadu",AICTE Approved,A,860/1000,B.Tech Biotechnology,"₹ 2,20,000",N/A,N/A,4.2 / 5,Based on 151 User Reviews,Best in Placements,#45th/500 in India for Engineering 2026,2026-06-07 22:14:35
#24,"Roorkee Institute of Technology - [RIT], Roorkee","Roorkee, Uttarakhand",AICTE Approved,A++,825/2000,B.Tech Computer Science and Engineering,"₹ 6,39,600","₹ 8,00,000","₹ 22,00,000",4.3 / 5,Based on 680 User Reviews,Best in Faculty,#128th/500 in India for Engineering 2025,2026-06-07 22:14:38
#25,"Siksha 'O' Anusandhan University - [SOA], Bhubaneswar","Bhubaneswar, Odisha","AICTE, MCI, ICAR, UGC, NBA Approved",A++,747/1000,B.Tech Computer Science and Engineering,"₹ 11,90,000","₹ 5,00,000","₹ 43,00,000",4.3 / 5,Based on 503 User Reviews,Best in Academics,#139th/500 in India for Engineering 2026,2026-06-07 22:14:42
#26,"Sardar Patel Institute of Technology - [SPIT], Mumbai","Mumbai, Maharashtra","AICTE, NBA Approved",N/A,762/1000,B.Tech Computer Engineering,"₹ 8,40,000","₹ 15,14,000","₹ 52,00,000",4 / 5,Based on 62 User Reviews,Best in Placements,#121th/500 in India for Engineering 2026,2026-06-07 22:14:45
#27,"Nirma University, Ahmedabad","Ahmedabad, Gujarat","COA, PCI, UGC, NBA, AIU Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 11,40,700","₹ 9,28,000","₹ 94,13,000",4.1 / 5,Based on 582 User Reviews,Best in Infrastructure,#38th/269 in India for Engineering 2025,2026-06-07 22:14:48
#28,"Manipal Institute of Technology - [MIT], Manipal","Manipal, Karnataka","AICTE, NBA Approved",A,818/2000,B.Tech Computer Science and Engineering,"₹ 24,30,000","₹ 12,31,000","₹ 69,25,000",4.3 / 5,Based on 478 User Reviews,Best in Infrastructure,#132th/500 in India for Engineering 2025,2026-06-07 22:14:52
#29,"Birla Institute of Technology - [BIT], Patna","Patna, Bihar","AICTE, UGC, NBA Approved",A,622/1000,B.Tech Computer Science and Engineering,"₹ 18,57,000","₹ 7,45,000","₹ 44,00,000",3.7 / 5,Based on 60 User Reviews,Best in Accomodation,#307th/500 in India for Engineering 2026,2026-06-07 22:14:55
#30,"Madan Mohan Malaviya University of Technology - [MMMUT], Gorakhpur","Gorakhpur, Uttar Pradesh","AICTE, UGC, NBA Approved",N/A,753/1000,B.Tech Computer Science and Engineering,"₹ 10,52,800","₹ 7,00,000","₹ 59,00,000",3.9 / 5,Based on 664 User Reviews,Best in Social Life,#131th/500 in India for Engineering 2026,2026-06-07 22:14:58
#31,"SASTRA University, Thanjavur","Thanjavur, Tamil Nadu","NCTE, AICTE, UGC, DEB Approved",A++,805/2000,B.Tech Computer Science and Engineering,"₹ 7,00,000","₹ 27,00,000",N/A,3.8 / 5,Based on 537 User Reviews,Best in Placements,#139th/500 in India for Engineering 2025,2026-06-07 22:15:01
#32,"PES University - [PESU], Bangalore","Bangalore, Karnataka","AICTE, UGC Approved",A+,799/1000,B.Tech Computer Science and Engineering,"₹ 22,10,000","₹ 10,10,000","₹ 65,00,000",4 / 5,Based on 449 User Reviews,Best in Academics,#86th/500 in India for Engineering 2026,2026-06-07 22:15:05
#33,"Ramaiah Institute of Technology - [RIT], Bangalore","Bangalore, Karnataka","AICTE, NBA Approved",A+,807/1000,BE Computer Science And Engineering,"₹ 12,04,400","₹ 7,66,000","₹ 50,00,000",4 / 5,Based on 635 User Reviews,Best in Infrastructure,#80th/500 in India for Engineering 2026,2026-06-07 22:15:08
