CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#261,"Maturi Venkata Subba Rao Engineering College - [MVSREC], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",B++,594/1000,BE Computer Science and Engineering (Artificial Intelligence and Machine Learning),"₹ 5,19,000","₹ 3,12,000","₹ 4,20,000",3.9 / 5,Based on 350 User Reviews,Best in Academics,#352th/500 in India for Engineering 2026,2026-06-07 22:32:13
#262,"Alpha College of Engineering & Technology, Pondicherry","Pondicherry, Puducherry",AICTE Approved,N/A,N/A,B.Tech Information Technology,"₹ 1,16,000",N/A,N/A,2.4 / 5,Based on 5 User Reviews,N/A,N/A,2026-06-07 22:32:17
#263,"APG Shimla University, Shimla","Shimla, Himachal Pradesh","PCI, BCI, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,23,700","₹ 25,70,000",N/A,3.7 / 5,Based on 41 User Reviews,Best in Infrastructure,N/A,2026-06-07 22:32:22
#264,"KC Institute of Engineering and Technology, Una","Una, Himachal Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,41,320",N/A,N/A,3.9 / 5,Based on 4 User Reviews,N/A,N/A,2026-06-07 22:32:26
#265,"BVRIT Hyderabad College of Engineering for Women - [BVRITH], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A,687/1000,B.Tech Computer Science and Engineering,"₹ 4,88,500","₹ 9,26,000","₹ 51,03,000",4.3 / 5,Based on 226 User Reviews,Best in Placements,#208th/500 in India for Engineering 2026,2026-06-07 22:32:31
#266,"Achariya College of Engineering Technology - [ACET], Pondicherry","Pondicherry, Puducherry",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,70,000","₹ 2,75,000","₹ 12,00,000",3.4 / 5,Based on 12 User Reviews,Best in Academics,N/A,2026-06-07 22:32:36
#267,"Rungta College of Engineering and Technology - [RCET], Bhilai","Bhilai, Chhattisgarh","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 4,54,600","₹ 3,00,000","₹ 48,00,000",3.7 / 5,Based on 215 User Reviews,Best in Infrastructure,#51th/269 in India for Engineering 2025,2026-06-07 22:32:41
#268,"Rungta College of Engineering and Technology - [RCET], Raipur","Raipur, Chhattisgarh",NBA Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,04,000","₹ 8,50,000","₹ 48,00,000",3.1 / 5,Based on 6 User Reviews,Best in Faculty,N/A,2026-06-07 22:32:46
#269,"Jorhat Institute of Science and Technology - [JIST], Jorhat","Jorhat, Assam","AICTE, UGC Approved",N/A,N/A,B.Tech Civil Engineering,"₹ 39,040",N/A,N/A,3.3 / 5,Based on 31 User Reviews,N/A,N/A,2026-06-07 22:32:49
#270,"Arya College of Engineering and IT, Jaipur","Jaipur, Rajasthan","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 5,21,168","₹ 6,19,000","₹ 45,00,000",3.9 / 5,Based on 414 User Reviews,Best in Academics,#162th/173 in India for Engineering 2024,2026-06-07 22:32:54
