CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1771,"Mar Baselios Christian College of Engineering and Technology - [MBCCET] Kuttikanam, Peermade","Peermade, Kerala",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 3,90,320",N/A,N/A,3.8 / 5,Based on 28 User Reviews,N/A,N/A,2026-06-07 14:25:57
#1772,"Advanced Institute of Technology Management - [AITM], Palwal","Palwal, Haryana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 3,12,000",N/A,N/A,3.4 / 5,Based on 42 User Reviews,Best in Academics,N/A,2026-06-07 14:25:59
#1773,"Northern Institute of Engineering Technical Campus - [NIET], Alwar","Alwar, Rajasthan",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,08,000",N/A,N/A,3.5 / 5,Based on 7 User Reviews,Best in Infrastructure,#132th/200 in India for Engineering 2022,2026-06-07 14:26:02
#1774,"Einstein Academy of Technology & Management - [EATM], Bhubaneswar","Bhubaneswar, Odisha",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 2,60,000","₹ 3,50,000","₹ 6,50,000",4 / 5,Based on 19 User Reviews,N/A,N/A,2026-06-07 14:26:05
#1775,"Dr. Sudhir Chandra Sur Institute of Technology & Sports Complex - [SURTECH], Kolkata","Kolkata, West Bengal","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,46,800","₹ 4,25,000","₹ 2,35,00,000",3.8 / 5,Based on 176 User Reviews,Best in Academics,#233th/269 in India for Engineering 2025,2026-06-07 14:26:08
#1776,"Rohini College of Engineering and Technology (Autonomous), Kanyakumari","Kanyakumari, Tamil Nadu",AICTE Approved,A+,N/A,BE Computer Science And Engineering,"₹ 2,80,000","₹ 3,50,000","₹ 7,00,000",4.1 / 5,Based on 20 User Reviews,Best in Infrastructure,#110th/175 in India for Engineering 2025,2026-06-07 14:26:11
#1777,"Sree Narayana Guru College of Engineering & Technology - [SNGCET], Kannur","Kannur, Kerala",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 5,02,000",N/A,N/A,3.9 / 5,Based on 16 User Reviews,Best in Infrastructure,N/A,2026-06-07 14:26:14
#1778,"Hindu College of Engineering - [HCE], Sonepat","Sonepat, Haryana",AICTE Approved,N/A,N/A,B.Tech Electrical Engineering,"₹ 2,40,000",N/A,N/A,3.5 / 5,Based on 57 User Reviews,Best in Faculty,N/A,2026-06-07 14:26:16
#1779,"MBM Engineering College - [MBM], Jodhpur","Jodhpur, Rajasthan",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 1,62,900","₹ 6,13,000","₹ 20,00,000",3.8 / 5,Based on 257 User Reviews,Best in Academics,N/A,2026-06-07 14:26:20
#1780,"Camellia Institute of Technology and Management - [CITM], Hooghly","Hooghly, West Bengal",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 3,55,000","₹ 2,92,000","₹ 4,00,000",4 / 5,Based on 6 User Reviews,Best in Faculty,N/A,2026-06-07 14:26:23
